County-Level Results For 1870

county,state,population
Kandiyohi,Minnesota,1760
Kane,Illinois,39091
Kankakee,Illinois,24352
Karnes,Texas,1705
Kaufman,Texas,6895
Kearney,Nebraska,58
Kemper,Mississippi,12920
Kendall,Texas,1536
Kendall,Illinois,12399
Kennebec,Maine,53203
Kenosha,Wisconsin,13147
Kent,Maryland,17102
Kent,Delaware,29804
Kent,Rhode Island,18595
Kent,Michigan,50403
Kenton,Kentucky,36096
Keokuk,Iowa,19434
Kern,California,2925
Kerr,Texas,1042
Kershaw,South Carolina,11754
Kewaunee,Wisconsin,10128
Keweenaw,Michigan,4205
Kimble,Texas,72
King And Queen,Virginia,9709
King George,Virginia,5742
King William,Virginia,7515
Kings,New York,419921
Kinney,Texas,1204
Kittson/pembina,Minnesota,64
Klamath,California,1686
Knox,Texas,N/a
Knox,Missouri,10974
Knox,Kentucky,8294
Knox,Maine,30823
Knox,Indiana,21562
Knox,Tennessee,28990
Knox,Illinois,39522
Knox,Ohio,26333
Knox/l'eau Qui Co,Nebraska,261
Kosciusko,Indiana,23531
Kossuth,Iowa,3351
La Crosse,Wisconsin,20297
La Porte,Indiana,27062
La Salle,Illinois,60792
La Salle,Texas,69
Labette,Kansas,9973
Lac Qui Parle,Minnesota,145
Laclede,Missouri,9380
Lafayette,Arkansas,9139
Lafayette,Louisiana,10388
Lafayette,Wisconsin,22659
Lafayette,Mississippi,18802
Lafayette,Florida,1783
Lafayette,Missouri,22623
Lafourche,Louisiana,14719
Lagrange,Indiana,14148
Lake,Indiana,12339
Lake,Colorado,522
Lake,Minnesota,135
Lake,Illinois,21014
Lake,Michigan,548
Lake,California,2969
Lake,Tennessee,2428
Lake,Ohio,15935
Lamar,Texas,15790
Lamar/sanford,Alabama,8893
Lamoille,Vermont,12448
Lampasas,Texas,1344
Lancaster,Virginia,5355
Lancaster,South Carolina,12087
Lancaster,Nebraska,7074
Lancaster,Pennsylvania,121340
Lander,Nevada,2815
Lane,Oregon,6426
Lapeer,Michigan,21345
Larimer,Colorado,838
Larue,Kentucky,8235
Las Animas,Colorado,4276
Lassen,California,1327
Lauderdale,Alabama,15091
Lauderdale,Mississippi,13462
Lauderdale,Tennessee,10838
Laurel,Kentucky,6016
Laurens,South Carolina,22536
Laurens,Georgia,7834
Lavaca,Texas,9168
Lawrence,Tennessee,7601
Lawrence,Indiana,14628
Lawrence,Arkansas,5981
Lawrence,Pennsylvania,27298
Lawrence,Kentucky,8497
Lawrence,Alabama,16658
Lawrence,Ohio,31380
Lawrence,Missouri,13067
Lawrence,Mississippi,6720
Lawrence,Illinois,12533
Le Sueur,Minnesota,11607
Leake,Mississippi,8496
Leavenworth,Kansas,32444
Lebanon,Pennsylvania,34096
Lee,Mississippi,15955
Lee,Alabama,21750
Lee,Iowa,37210
Lee,Kentucky,3055
Lee,Illinois,27171
Lee,Georgia,9567
Lee,Virginia,13268
Leelanau,Michigan,4576
Lehigh,Pennsylvania,56796
Lenawee,Michigan,45595
Lenoir,North Carolina,10434
Leon,Florida,15236
Leon,Texas,6523
Letcher,Kentucky,4608
Levy,Florida,2018
Lewis,Missouri,15114
Lewis,Tennessee,1986
Lewis,New York,28699
Lewis,Kentucky,9115
Lewis,West Virginia,10175
Lexington,South Carolina,12988
Liberty,Florida,1050
Liberty,Georgia,7688
Liberty,Texas,4414
Licking,Ohio,35756
Limestone,Texas,8591
Limestone,Alabama,15017
Lincoln,Nebraska,17
Lincoln,Maine,25597
Lincoln,Kentucky,10947
Lincoln,Kansas,516
Lincoln,West Virginia,5053
Lincoln,Georgia,5413
Lincoln,Missouri,15960
Lincoln,Mississippi,10184
Lincoln,Nevada,2985
Lincoln,Minnesota,N/a
Lincoln,Tennessee,28050
Lincoln,North Carolina,9573
Linn,Iowa,31080
Linn,Missouri,15900
Linn,Kansas,12174
Linn,Oregon,8717
Litchfield,Connecticut,48727
Little River,Arkansas,3236
Live Oak,Texas,852
Livingston,Illinois,31471
Livingston,Kentucky,8200
Livingston,Louisiana,4026
Livingston,Michigan,19336
Livingston,Missouri,16730
Livingston,New York,38309
Llano,Texas,1379
Logan,Kentucky,20429
Logan,Ohio,23028
Logan,Illinois,23053
Logan,West Virginia,5124
Lorain,Ohio,30308
Los Angeles,California,15309
Loudoun,Virginia,20929
Louisa,Iowa,12877
Louisa,Virginia,16332
Lowndes,Mississippi,30502
Lowndes,Georgia,8321
Lowndes,Alabama,25719
Lucas,Iowa,10388
Lucas,Ohio,46722
Lumpkin,Georgia,5161
Lunenburg,Virginia,10403
Luzerne,Pennsylvania,160915
Lycoming,Pennsylvania,47626
Lyon,Nevada,1837
Lyon,Kentucky,6233
Lyon,Nebraska,78
Lyon,Kansas,8014
Lyon/buncombe,Iowa,221
Mackinac/michilim,Michigan,1716
Macomb,Michigan,27616
Macon,North Carolina,6615
Macon,Illinois,26481
Macon,Missouri,23230
Macon,Georgia,11458
Macon,Alabama,17727
Macon,Tennessee,6633
Macoupin,Illinois,32726
Madison,Missouri,5849
Madison,Illinois,44131
Madison,North Carolina,8192
Madison,Tennessee,23480
Madison,Arkansas,8231
Madison,Florida,11121
Madison,New York,43522
Madison,Texas,4061
Madison,Ohio,15633
Madison,Iowa,13884
Madison,Alabama,31267
Madison,Louisiana,8600
Madison,Indiana,22770
Madison,Kentucky,19543
Madison,Nebraska,1133
Madison,Mississippi,20948
Madison,Kansas,N/a
Madison,Georgia,5227
Madison,Virginia,8670
Magoffin,Kentucky,4684
Mahaska,Iowa,22508
Mahoning,Ohio,31001
Manatee,Florida,1931
Manistee,Michigan,6074
Manitou,Michigan,891
Manitowoc,Wisconsin,33364
Mankahta,Minnesota,N/a
Marathon,Wisconsin,5885
Marengo,Alabama,26151
Maries,Missouri,5916
Marin,California,6903
Marion,West Virginia,12107
Marion,Kansas,768
Marion,Ohio,16184
Marion,Tennessee,6841
Marion,Oregon,9965
Marion,Florida,10804
Marion,South Carolina,22160
Marion,Kentucky,12838
Marion,Georgia,8000
Marion,Texas,8562
Marion,Illinois,20622
Marion,Missouri,23780
Marion,Indiana,71939
Marion,Mississippi,4211
Marion,Iowa,24436
Marion,Arkansas,3979
Marion,Alabama,6059
Mariposa,California,4572
Marlboro,South Carolina,11814
Marquette,Wisconsin,8056
Marquette,Michigan,15033
Marshall,Illinois,16956
Marshall,Tennessee,16207
Marshall,Indiana,20211
Marshall,Mississippi,29416
Marshall,Kentucky,9455
Marshall,Alabama,9871
Marshall,West Virginia,14941
Marshall,Kansas,6901
Marshall,Iowa,17576
Martin,Indiana,11103
Martin,North Carolina,9647
Martin,Minnesota,3867
Mason,Michigan,3263
Mason,Illinois,16184
Mason,Texas,678
Mason,West Virginia,15978
Mason,Kentucky,18126
Massac,Illinois,9581
Matagorda,Texas,3377
Mathews,Virginia,6200
Maury,Tennessee,36289
Maverick,Texas,1951
Mccracken,Kentucky,13988
Mcculloch,Texas,173
Mcdonald,Missouri,5226
Mcdonough,Illinois,26509
Mcdowell,North Carolina,7592
Mcdowell,West Virginia,1952
Mchenry,Illinois,23762
Mcintosh,Georgia,4491
Mckean,Pennsylvania,8825
Mclean,Kentucky,7614
Mclean,Illinois,53988
Mclennan,Texas,13500
Mcleod,Minnesota,5643
Mcminn,Tennessee,13969
Mcmullen,Texas,230
Mcnairy,Tennessee,12726
Mcphail,Minnesota,N/a
Mcpherson,Kansas,738
Meade,Kentucky,9485
Mecklenburg,North Carolina,24299
Mecklenburg,Virginia,21318
Mecosta,Michigan,5642
Medina,Texas,2078
Medina,Ohio,20092
Meeker,Minnesota,6090
Meigs,Tennessee,4511
Meigs,Ohio,31465
Menard,Illinois,11735
Menard,Texas,667
Mendocino,California,7545
Menifee,Kentucky,1986
Menominee,Michigan,1791
Menora,Texas,N/a
Merced,California,2807
Mercer,Kentucky,13144
Mercer,Illinois,18769
Mercer,New Jersey,46386
Mercer,Missouri,11557
Mercer,Pennsylvania,49977
Mercer,Ohio,17254
Mercer,West Virginia,7064
Meriwether,Georgia,13756
Merrick,Nebraska,557
Merrimack,New Hampshire,42151
Metcalfe,Kentucky,7934
Miami,Indiana,21052
Miami,Ohio,32740
Miami/lykins,Kansas,11725
Middlesex,New Jersey,45029
Middlesex,Connecticut,36099
Middlesex,Virginia,4981
Middlesex,Massachusetts,274353
Midland,Michigan,3285
Mifflin,Pennsylvania,17508
Milam,Texas,8984
Mille Lacs,Minnesota,1109
Miller,Missouri,6616
Miller,Georgia,3091
Mills,Iowa,8718
Milton,Georgia,4284
Milwaukee,Wisconsin,89930
Mineral,West Virginia,6332
Missaukee,Michigan,130
Mississippi,Missouri,4982
Mississippi,Arkansas,3633
Mitchell,Georgia,6633
Mitchell,Kansas,485
Mitchell,Iowa,9582
Mitchell,North Carolina,4705
Mobile,Alabama,49311
Moniteau,Missouri,11375
Monmouth,New Jersey,46195
Mono,California,430
Monona,Iowa,3654
Monongalia,Minnesota,3161
Monongalia,West Virginia,13547
Monroe,Mississippi,22631
Monroe,Missouri,17149
Monroe,Nebraska,235
Monroe,Iowa,12724
Monroe,Georgia,17213
Monroe,Wisconsin,16550
Monroe,Ohio,25779
Monroe,Michigan,27483
Monroe,Kentucky,9231
Monroe,Alabama,14214
Monroe,Illinois,12982
Monroe,Florida,5657
Monroe,New York,117868
Monroe,Pennsylvania,18362
Monroe,Tennessee,12589
Monroe,Arkansas,8336
Monroe,Indiana,14168
Monroe,West Virginia,11124
Montague,Texas,890
Montcalm,Michigan,13629
Monterey,California,9876
Montgomery,Arkansas,2984
Montgomery,New York,34457
Montgomery,Iowa,5934
Montgomery,Indiana,23765
Montgomery,Alabama,43704
Montgomery,North Carolina,7487
Montgomery,Virginia,12556
Montgomery,Maryland,20563
Montgomery,Pennsylvania,81612
Montgomery,Texas,6483
Montgomery,Kansas,7564
Montgomery,Missouri,10405
Montgomery,Kentucky,7557
Montgomery,Tennessee,24747
Montgomery,Ohio,64006
Montgomery,Georgia,3586
Montgomery,Illinois,25314
Montmorency,Michigan,N/a
Montour,Pennsylvania,15344
Moore,North Carolina,12040
Morehouse,Louisiana,9387
Morgan,Ohio,20363
Morgan,Illinois,28463
Morgan,Kentucky,5975
Morgan,Missouri,8434
Morgan,Indiana,17528
Morgan,Tennessee,2969
Morgan,West Virginia,4315
Morgan,Georgia,10696
Morgan/cotaco,Alabama,12187
Morris,New Jersey,43137
Morris,Kansas,2225
Morrison,Minnesota,1681
Morrow,Ohio,18583
Moultrie,Illinois,10385
Mower,Minnesota,10447
Muhlenberg,Kentucky,12638
Multnomah,Oregon,11510
Murray,Minnesota,209
Murray,Georgia,6500
Muscatine,Iowa,21688
Muscogee,Georgia,16663
Muskegon,Michigan,14894
Muskingum,Ohio,44886
Nacogdoches,Texas,9614
Nansemond,Virginia,11576
Nantucket,Massachusetts,4123
Napa,California,7163
Nash,North Carolina,11077
Nassau,Florida,4247
Natchitoches,Louisiana,18265
Navarro,Texas,8879
Nelson,Kentucky,14804
Nelson,Virginia,13898
Nemaha,Nebraska,7593
Nemaha,Kansas,7339
Neosho/dorn,Kansas,10206
Neshoba,Mississippi,7439
Ness,Kansas,2
Nevada,California,19134
New Castle,Delaware,63515
New Hanover,North Carolina,27978
New Haven,Connecticut,121257
New Kent,Virginia,4381
New London,Connecticut,66570
New Madrid,Missouri,6357
New York,New York,942292
Newaygo,Michigan,7294
Newberry,South Carolina,20775
Newport,Rhode Island,20050
Newton,Arkansas,4374
Newton,Indiana,5829
Newton,Mississippi,10067
Newton,Georgia,14615
Newton,Texas,2187
Newton,Missouri,12821
Niagara,New York,50437
Nicholas,West Virginia,4458
Nicholas,Kentucky,9129
Nicollet,Minnesota,8362
Noble,Indiana,20389
Noble,Ohio,19949
Nobles,Minnesota,117
Nodaway,Missouri,14751
Norfolk,Massachusetts,89443
Norfolk,Virginia,46702
Northampton,North Carolina,14749
Northampton,Virginia,8046
Northampton,Pennsylvania,61432
Northumberland,Pennsylvania,41444
Northumberland,Virginia,6863
Nottoway,Virginia,9291
Noxubee,Mississippi,20905
Nuckolls,Nebraska,8
Nueces,Texas,3975
Nye,Nevada,1087
O Brien,Iowa,715
Oakland,Michigan,40867
Obion,Tennessee,15584
Ocean,New Jersey,13628
Oceana,Michigan,7222
Oconee,South Carolina,10536
Oconto,Wisconsin,8321
Ogemaw,Michigan,12
Ogle,Illinois,27492
Oglethorpe,Georgia,11782
Ohio,Kentucky,15561
Ohio,Indiana,5837
Ohio,West Virginia,28831
Oktibbeha,Mississippi,14891
Oldham,Kentucky,9027
Olmsted,Minnesota,19793
Oneida,New York,110008
Onondaga,New York,104183
Onslow,North Carolina,7569
Ontario,New York,45108
Ontonagon,Michigan,2845
Orange,Indiana,13497
Orange,Vermont,23090
Orange,New York,80902
Orange,Texas,1255
Orange,Virginia,10396
Orange,North Carolina,17507
Orange/mosquito,Florida,2195
Orangeburg,South Carolina,16865
Oregon,Missouri,3287
Orleans,Louisiana,191418
Orleans,Vermont,21035
Orleans,New York,27689
Ormsby,Nevada,3668
Osage,Missouri,10793
Osage,Kansas,7648
Osborne,Kansas,33
Osceola,Iowa,N/a
Osceola,Michigan,2093
Oscoda,Michigan,70
Oswego,New York,77941
Otoe,Kansas,N/a
Otoe,Nebraska,12345
Otsego,Michigan,N/a
Otsego,New York,48967
Ottawa,Michigan,26651
Ottawa,Ohio,13364
Ottawa,Kansas,2127
Otter Tail,Minnesota,1968
Ouachita,Arkansas,12975
Ouachita,Louisiana,11582
Outagamie,Wisconsin,18430
Overton,Tennessee,11297
Owen,Indiana,16137
Owen,Kentucky,14309
Owsley,Kentucky,3889
Oxford,Maine,33488
Ozark,Missouri,3363
Ozaukee,Wisconsin,15564
Page,Iowa,9975
Page,Virginia,8462
Pah Ute,Nevada,N/a
Palo Alto,Iowa,1336
Palo Pinto,Texas,N/a
Panola,Mississippi,20754
Panola,Texas,10119
Park,Colorado,447
Parke,Indiana,18166
Parker,Texas,4186
Pasquotank,North Carolina,8131
Passaic,New Jersey,46416
Patrick,Virginia,10161
Paulding,Ohio,8544
Paulding,Georgia,7639
Pawnee,Kansas,179
Pawnee,Nebraska,4171
Pemiscot,Missouri,2059
Pendleton,West Virginia,6455
Pendleton,Kentucky,14030
Penobscot,Maine,75150
Peoria,Illinois,47540
Pepin,Wisconsin,4659
Perquimans,North Carolina,7945
Perry,Alabama,24975
Perry,Illinois,13723
Perry,Kentucky,4274
Perry,Pennsylvania,25447
Perry,Indiana,14801
Perry,Ohio,18453
Perry,Missouri,9877
Perry,Mississippi,2694
Perry,Tennessee,6925
Perry,Arkansas,2685
Person,North Carolina,11170
Pettis,Missouri,18706
Phelps,Missouri,10506
Philadelphia,Pennsylvania,674022
Phillips,Arkansas,15372
Piatt,Illinois,10953
Pickaway,Ohio,24875
Pickens,Georgia,5317
Pickens,Alabama,17690
Pickens,South Carolina,10269
Pierce,Wisconsin,9958
Pierce,Georgia,2778
Pierce,Nebraska,152
Pike,Georgia,10905
Pike,Pennsylvania,8436
Pike,Missouri,23076
Pike,Kentucky,9562
Pike,Alabama,17423
Pike,Mississippi,11303
Pike,Illinois,30768
Pike,Ohio,15447
Pike,Indiana,13779
Pike,Arkansas,3788
Pine,Minnesota,648
Pipestone,Minnesota,N/a
Piscataquis,Maine,14403
Pitt,North Carolina,17276
Pittsylvania,Virginia,31343
Placer,California,11357
Plaquemines,Louisiana,10552
Platte,Nebraska,1899
Platte,Missouri,17352
Pleasants,West Virginia,3012
Plumas,California,4489
Plymouth,Massachusetts,65365
Plymouth,Iowa,2199
Pocahontas,West Virginia,4069
Pocahontas,Iowa,1446
Poinsett,Arkansas,1720
Pointe Coupee,Louisiana,12981
Polk,Georgia,7822
Polk,Nebraska,136
Polk,Oregon,4701
Polk,Tennessee,7369
Polk,Arkansas,3376
Polk,Florida,3169
Polk,Iowa,27857
Polk,Wisconsin,3422
Polk,Missouri,12445
Polk,Minnesota,N/a
Polk,North Carolina,4319
Polk,Texas,8707
Pontotoc,Mississippi,12525
Pope,Arkansas,8386
Pope,Minnesota,2691
Pope,Illinois,11437
Portage,Wisconsin,10634
Portage,Ohio,24584
Porter,Indiana,13942
Posey,Indiana,19185
Pottawatomie,Kansas,7848
Pottawattamie,Iowa,16893
Potter,Pennsylvania,11265
Powell,Kentucky,2599
Poweshiek,Iowa,15581
Powhatan,Virginia,7667
Prairie,Arkansas,5604
Preble,Ohio,21809
Prentiss,Mississippi,9348
Presidio,Texas,1636
Presque Isle,Michigan,355
Preston,West Virginia,14555
Prince Edward,Virginia,12004
Prince George,Virginia,7820
Prince Georges,Maryland,21138
Prince William,Virginia,7504
Princess Anne,Virginia,8273
Providence,Rhode Island,149190
Pueblo,Colorado,2265
Pulaski,Kentucky,17670
Pulaski,Arkansas,32066
Pulaski,Indiana,7801
Pulaski,Georgia,11940
Pulaski,Missouri,4714
Pulaski,Virginia,6538
Pulaski,Illinois,8752
Putnam,Indiana,21514
Putnam,Georgia,10461
Putnam,Missouri,11217
Putnam,New York,15420
Putnam,Illinois,6280
Putnam,Ohio,17081
Putnam,Tennessee,8698
Putnam,Florida,3821
Putnam,West Virginia,7794
Queen Annes,Maryland,16171
Queens,New York,73803
Quitman,Georgia,4150
Rabun,Georgia,3256
Racine,Wisconsin,26740
Raleigh,West Virginia,3673
Ralls,Missouri,10510
Ramsey,Minnesota,23085
Randolph,Georgia,10561
Randolph,Illinois,20859
Randolph,Arkansas,7466
Randolph,Indiana,22862
Randolph,Alabama,12006
Randolph,West Virginia,5563
Randolph,North Carolina,17551
Randolph,Missouri,15908
Rankin,Mississippi,12977
Rapides,Louisiana,18015
Rappahannock,Virginia,8261
Ray,Missouri,18700
Red River,Texas,10653
Redwood,Minnesota,1829
Refugio,Texas,2324
Rensselaer,New York,99549
Renville,Minnesota,3219
Republic,Kansas,1281
Reynolds,Missouri,3756
Rhea,Tennessee,5538
Rice,Minnesota,16083
Rice,Kansas,5
Richardson,Nebraska,9780
Richland,Wisconsin,15731
Richland,Ohio,32516
Richland,South Carolina,23025
Richland,Louisiana,5110
Richland,Illinois,12803
Richmond,New York,33029
Richmond,Georgia,25724
Richmond,Virginia,6503
Richmond,North Carolina,12882
Riley,Kansas,5105
Ringgold,Iowa,5691
Ripley,Missouri,3175
Ripley,Indiana,20977
Ritchie,West Virginia,9055
Roane,West Virginia,7232
Roane,Tennessee,15622
Roanoke,Virginia,9350
Robertson,Texas,9990
Robertson,Kentucky,5399
Robertson,Tennessee,16166
Robeson,North Carolina,16262
Rock,Wisconsin,39030
Rock,Minnesota,138
Rock Island,Illinois,29783
Rockbridge,Virginia,16058
Rockcastle,Kentucky,7145
Rockingham,New Hampshire,47297
Rockingham,Virginia,23668
Rockingham,North Carolina,15708
Rockland,New York,25213
Roop,Nevada,133
Roscommon,Michigan,N/a
Ross,Ohio,37097
Rowan,North Carolina,16810
Rowan,Kentucky,2991
Runnels,Texas,N/a
Rush,Indiana,17626
Rusk,Texas,16916
Russell,Virginia,11103
Russell,Alabama,21636
Russell,Kansas,156
Russell,Kentucky,5809
Rutherford,Tennessee,33289
Rutherford,North Carolina,13121
Rutland,Vermont,40651
Sabine,Texas,3256
Sabine,Louisiana,6456
Sac,Iowa,1411
Sacramento,California,26830
Sagadahoc,Maine,18803
Saginaw,Michigan,39097
Saguache,Colorado,304
Salem,New Jersey,23940
Saline,Nebraska,3106
Saline,Arkansas,3911
Saline,Missouri,21672
Saline,Kansas,4246
Saline,Illinois,12714
Sampson,North Carolina,16436
San Augustine,Texas,4196
San Bernardino,California,3988
San Diego,California,4951
San Francisco,California,149473
San Joaquin,California,21050
San Luis Obispo,California,4772
San Mateo,California,6635
San Patricio,Texas,602
San Saba,Texas,1425
Sandusky,Ohio,25503
Sangamon,Illinois,46352
Sanilac,Michigan,14562
Santa Barbara,California,7784
Santa Clara,California,26246
Santa Cruz,California,8743
Santa Rosa,Florida,3312
Saratoga,New York,51529
Sarpy,Nebraska,2913
Sauk,Wisconsin,23860
Saunders,Nebraska,4547
Schenectady,New York,21347
Schley,Georgia,5129
Schoharie,New York,33340
Schoolcraft,Michigan,N/a
Schuyler,New York,18989
Schuyler,Illinois,17419
Schuyler,Missouri,8820
Schuylkill,Pennsylvania,116428
Scioto,Ohio,29302
Scotland,Missouri,10670
Scott,Arkansas,7483
Scott,Iowa,38599
Scott,Kentucky,11607
Scott,Minnesota,11042
Scott,Tennessee,4054
Scott,Missouri,7317
Scott,Virginia,13036
Scott,Illinois,10530
Scott,Indiana,7873
Scott,Mississippi,7847
Screven,Georgia,9175
Searcy,Arkansas,5614
Sebastian,Arkansas,12940
Sedgwick,Kansas,1095
Seneca,New York,27823
Seneca,Ohio,30827
Sequatchie,Tennessee,2335
Sevier,Arkansas,4492
Sevier,Tennessee,11028
Seward,Nebraska,2953
Shackelford,Texas,455
Shannon,Missouri,2339
Sharp,Arkansas,5400
Shasta,California,4173
Shawano,Wisconsin,3166
Shawnee,Kansas,13121
Sheboygan,Wisconsin,31749
Shelby,Kentucky,15733
Shelby,Ohio,20748
Shelby,Illinois,25476
Shelby,Indiana,21892
Shelby,Iowa,2540
Shelby,Tennessee,76378
Shelby,Texas,5732
Shelby,Alabama,12218
Shelby,Missouri,10119
Shenandoah,Virginia,14936
Sherburne,Minnesota,2050
Shiawassee,Michigan,20858
Shorter,Nebraska,N/a
Sibley,Minnesota,6725
Sierra,California,5619
Simpson,Kentucky,9573
Simpson,Mississippi,5718
Sioux,Iowa,576
Siskiyou,California,6848
Smith,Kansas,66
Smith,Mississippi,7126
Smith,Texas,16532
Smith,Tennessee,15994
Smyth,Virginia,8898
Snyder,Pennsylvania,15606
Solano,California,16871
Somerset,Maryland,18190
Somerset,Maine,34611
Somerset,New Jersey,23510
Somerset,Pennsylvania,28226
Sonoma,California,19819
Southampton,Virginia,12285
Spalding,Georgia,10205
Spartanburg,South Carolina,25784
Spencer,Indiana,17998
Spencer,Kentucky,5956
Spotsylvania,Virginia,11728
St Bernard,Louisiana,3553
St Charles,Missouri,21304
St Charles,Louisiana,4867
St Clair,Illinois,51068
St Clair,Michigan,36661
St Clair,Alabama,9360
St Clair,Missouri,6742
St Croix,Wisconsin,11035
St Francis,Arkansas,6714
St Francois,Missouri,9742
St Helena,Louisiana,5423
St James,Louisiana,10152
St John The Bapti,Louisiana,6762
St Johns,Florida,2618
St Joseph,Indiana,25322
St Joseph,Michigan,26275
St Landry,Louisiana,25553
St Lawrence,New York,84826
St Louis,Missouri,351189
St Louis,Minnesota,4561
St Martin,Louisiana,9370
St Mary,Louisiana,13860
St Marys,Nevada,N/a
St Marys,Maryland,14944
St Tammany,Louisiana,5586
Stafford,Virginia,6420
Stanislaus,California,6499
Stanly,North Carolina,8315
Stanton,Nebraska,636
Stark,Ohio,52508
Stark,Illinois,10751
Starke,Indiana,3888
Starr,Texas,4154
Ste Genevieve,Missouri,8384
Stearns,Minnesota,14206
Steele,Minnesota,8271
Stephens/buchanan,Texas,330
Stephenson,Illinois,30608
Steuben,New York,67717
Steuben,Indiana,12854
Stevens,Minnesota,174
Stewart,Georgia,14204
Stewart,Tennessee,12019
Stoddard,Missouri,8535
Stokes,North Carolina,11208
Stone,Missouri,3253
Storey,Nevada,11359
Story,Iowa,11651
Strafford,New Hampshire,30243
Suffolk,New York,46924
Suffolk,Massachusetts,270802
Sullivan,Missouri,11907
Sullivan,Tennessee,13136
Sullivan,New York,34550
Sullivan,Indiana,18453
Sullivan,Pennsylvania,6191
Sullivan,New Hampshire,18058
Summit,Colorado,258
Summit,Ohio,34674
Sumner,Kansas,22
Sumner,Tennessee,23711
Sumter,Florida,2952
Sumter,South Carolina,25268
Sumter,Georgia,16559
Sumter,Alabama,24109
Sunflower,Mississippi,5015
Surry,North Carolina,11252
Surry,Virginia,5585
Susquehanna,Pennsylvania,37523
Sussex,New Jersey,23168
Sussex,Virginia,7885
Sussex,Delaware,31696
Sutter,California,5030
Suwannee,Florida,3556
Switzerland,Indiana,12134
Talbot,Georgia,11913
Talbot,Maryland,16137
Taliaferro,Georgia,4796
Talladega,Alabama,18064
Tallahatchie,Mississippi,7852
Tallapoosa,Alabama,16963
Tama,Iowa,16131
Taney,Missouri,4407
Tangipahoa,Louisiana,7928
Tarrant,Texas,5788
Tattnall,Georgia,4860
Taylor,Georgia,7143
Taylor,Texas,N/a
Taylor,Iowa,6989
Taylor,West Virginia,9367
Taylor,Kentucky,8226
Taylor,Nebraska,97
Taylor,Florida,1453
Tazewell,Illinois,27903
Tazewell,Virginia,10791
Tehama,California,3587
Telfair,Georgia,3245
Tensas,Louisiana,12419
Terrebonne,Louisiana,12451
Terrell,Georgia,9053
Texas,Missouri,9618
Thomas,Georgia,14523
Throckmorton,Texas,N/a
Tillamook,Oregon,408
Tioga,Pennsylvania,35097
Tioga,New York,30572
Tippah,Mississippi,20727
Tippecanoe,Indiana,33515
Tipton,Indiana,11953
Tipton,Tennessee,14884
Tishomingo,Mississippi,7350
Titus,Texas,11339
Todd,Kentucky,12612
Todd,Minnesota,2036
Tolland,Connecticut,22000
Tompkins,New York,33178
Towns,Georgia,2780
Transylvania,North Carolina,3536
Traverse,Minnesota,13
Travis,Texas,13153
Trego,Kansas,166
Trempealeau,Wisconsin,10732
Trigg,Kentucky,13686
Trimble,Kentucky,5577
Trinity,California,3213
Trinity,Texas,4141
Troup,Georgia,17632
Trumbull,Ohio,38659
Tucker,West Virginia,1907
Tulare,California,4533
Tunica,Mississippi,5358
Tuolumne,California,8150
Tuscaloosa,Alabama,20081
Tuscarawas,Ohio,33840
Tuscola,Michigan,13714
Twiggs,Georgia,8545
Tyler,West Virginia,7832
Tyler,Texas,5010
Tyrrell,North Carolina,4173
Ulster,New York,84075
Umatilla,Oregon,2916
Union,Georgia,5267
Union,Indiana,6341
Union,Tennessee,7605
Union,Arkansas,10571
Union,Ohio,18730
Union,Louisiana,11685
Union,South Carolina,19248
Union,Oregon,2552
Union,Pennsylvania,15565
Union,Illinois,16518
Union,New Jersey,41859
Union,North Carolina,12217
Union,Iowa,5986
Union,Kentucky,13640
Upshur,West Virginia,8023
Upshur,Texas,12039
Upson,Georgia,9430
Uvalde,Texas,851
Van Buren,Tennessee,2725
Van Buren,Michigan,28829
Van Buren,Iowa,17672
Van Buren,Arkansas,5107
Van Wert,Ohio,15823
Van Zandt,Texas,6494
Vanderburgh,Indiana,33145
Venango,Pennsylvania,47925
Vermilion,Illinois,30388
Vermillion,Indiana,10840
Vermillion,Louisiana,4528
Vernon,Missouri,11247
Vernon/bad Ax,Wisconsin,18645
Victoria,Texas,4860
Vigo,Indiana,33549
Vinton,Ohio,15027
Volusia,Florida,1723
Wabash,Illinois,8841
Wabash,Indiana,21305
Wabasha,Minnesota,15859
Wabaunsee,Kansas,3362
Wadena,Minnesota,6
Wake,North Carolina,35617
Wakulla,Florida,2506
Waldo,Maine,34522
Walker,Georgia,9925
Walker,Texas,9776
Walker,Alabama,6543
Wallace,Kansas,538
Walton,Florida,3041
Walton,Georgia,11038
Walworth,Wisconsin,25972
Wapello,Iowa,22346
Ware,Georgia,2286
Warren,Mississippi,26769
Warren,Illinois,23174
Warren,New York,22592
Warren,Pennsylvania,23897
Warren,Kentucky,21742
Warren,Ohio,26689
Warren,North Carolina,17768
Warren,Georgia,10545
Warren,Tennessee,12714
Warren,Indiana,10204
Warren,Missouri,9673
Warren,New Jersey,34336
Warren,Iowa,17980
Warren,Virginia,5716
Warrick,Indiana,17653
Warwick,Virginia,1672
Wasco,Oregon,2509
Waseca,Minnesota,7854
Washington,Mississippi,14569
Washington,Wisconsin,23919
Washington,Illinois,17599
Washington,Pennsylvania,48483
Washington,Ohio,40609
Washington,Alabama,3912
Washington,Missouri,11719
Washington,Minnesota,11809
Washington,Virginia,16816
Washington,Arkansas,17266
Washington,Nebraska,4452
Washington,Maine,43343
