County-Level Results For 1890

county,state,population
Randall,Texas,187
Randolph,Indiana,28085
Randolph,North Carolina,25195
Randolph,West Virginia,11633
Randolph,Illinois,25049
Randolph,Alabama,17219
Randolph,Missouri,24893
Randolph,Arkansas,14485
Randolph,Georgia,15267
Rankin,Mississippi,17922
Ransom,North Dakota,5393
Rapides,Louisiana,27642
Rappahannock,Virginia,8678
Rawlins,Kansas,6756
Ray,Missouri,24215
Red River,Texas,21452
Red River,Louisiana,11318
Red Willow,Nebraska,8837
Redwood,Minnesota,9386
Reeves,Texas,1247
Refugio,Texas,1239
Reno,Kansas,27079
Rensselaer,New York,124511
Renville,Minnesota,17099
Renville,North Dakota,99
Republic,Kansas,19002
Reynolds,Missouri,6803
Rhea,Tennessee,12647
Rice,Minnesota,23968
Rice,Kansas,14451
Rich,Utah,1527
Richardson,Nebraska,17574
Richland,Louisiana,10230
Richland,South Carolina,36821
Richland,North Dakota,10751
Richland,Wisconsin,19121
Richland,Illinois,15019
Richland,Ohio,38072
Richmond,Virginia,7146
Richmond,North Carolina,23948
Richmond,New York,51693
Richmond,Georgia,45194
Riley,Kansas,13183
Rinehart,South Dakota,N/a
Ringgold,Iowa,13556
Rio Blanco,Colorado,1200
Rio Grande,Colorado,3451
Rio Virgin,Utah,-2
Ripley,Missouri,8512
Ripley,Indiana,19350
Ritchie,West Virginia,16621
Roane,Tennessee,17418
Roane,West Virginia,15303
Roanoke,Virginia,30101
Roberts,Texas,326
Roberts,South Dakota,1997
Robertson,Texas,26506
Robertson,Kentucky,4684
Robertson,Tennessee,20078
Robeson,North Carolina,31483
Rock,Nebraska,3083
Rock,Minnesota,6817
Rock,Wisconsin,43220
Rock Island,Illinois,41917
Rockbridge,Virginia,23062
Rockcastle,Kentucky,9841
Rockdale,Georgia,6813
Rockingham,New Hampshire,49650
Rockingham,North Carolina,25363
Rockingham,Virginia,31299
Rockland,New York,35162
Rockwall,Texas,5972
Rolette,North Dakota,2427
Rooks,Kansas,8018
Roop,Nevada,-2
Roscommon,Michigan,2033
Ross,Ohio,39454
Routt,Colorado,2369
Rowan,Kentucky,6129
Rowan,North Carolina,24123
Runnels,Texas,3193
Rush,Kansas,5204
Rush,Indiana,19034
Rusk,Texas,18559
Russell,Alabama,24093
Russell,Kentucky,8136
Russell,Virginia,16126
Russell,Kansas,7333
Rutherford,Tennessee,35097
Rutherford,North Carolina,18770
Rutland,Vermont,45397
Sabine,Louisiana,9390
Sabine,Texas,4969
Sac,Iowa,14522
Sacramento,California,40339
Sagadahoc,Maine,19452
Saginaw,Michigan,82273
Saguache,Colorado,3313
Salem,New Jersey,25151
Saline,Arkansas,11311
Saline,Nebraska,20097
Saline,Missouri,33762
Saline,Illinois,19342
Saline,Kansas,17442
Salt Lake,Utah,58457
Sampson,North Carolina,25096
San Augustine,Texas,6688
San Benito,California,6412
San Bernardino,California,25497
San Diego,California,34987
San Francisco,California,298997
San Jacinto,Texas,7360
San Joaquin,California,28629
San Juan,Colorado,1572
San Juan,Utah,365
San Juan,Washington,2072
San Luis Obispo,California,16072
San Mateo,California,10087
San Miguel,Colorado,2909
San Patricio,Texas,1312
San Saba,Texas,6641
Sanborn,South Dakota,4610
Sandusky,Ohio,30617
Sangamon,Illinois,61195
Sanilac,Michigan,32589
Sanpete,Utah,13146
Santa Barbara,California,15754
Santa Clara,California,48005
Santa Cruz,California,19270
Santa Rosa,Florida,7961
Saratoga,New York,57663
Sargent,North Dakota,5076
Sarpy,Nebraska,6875
Sauk,Wisconsin,30575
Saunders,Nebraska,21577
Sawyer,Wisconsin,1977
Schenectady,New York,29797
Schleicher,Texas,155
Schley,Georgia,5443
Schnasse,South Dakota,N/a
Schoharie,New York,29164
Schoolcraft,Michigan,5818
Schuyler,Missouri,11249
Schuyler,New York,16711
Schuyler,Illinois,16013
Schuylkill,Pennsylvania,154163
Scioto,Ohio,35377
Scobey,South Dakota,32
Scotland,Missouri,12674
Scott,Iowa,43164
Scott,Kansas,1262
Scott,Missouri,11228
Scott,Virginia,21694
Scott,Indiana,7833
Scott,Arkansas,12635
Scott,Minnesota,13831
Scott,Kentucky,16546
Scott,Tennessee,9794
Scott,Mississippi,11740
Scott,Illinois,10304
Scotts Bluff,Nebraska,1888
Screven,Georgia,14424
Scurry,Texas,1415
Searcy,Arkansas,9664
Sebastian,Arkansas,33200
Sedgwick,Kansas,43626
Sedgwick,Colorado,1293
Seneca,Ohio,40869
Seneca,New York,28227
Sequatchie,Tennessee,3027
Sequoyah,Kansas,-2
Sevier,Utah,6199
Sevier,Tennessee,18761
Sevier,Arkansas,10072
Seward,Nebraska,16140
Seward,Kansas,1503
Shackelford,Texas,2012
Shannon,South Dakota,N/a
Shannon,Missouri,8898
Sharkey,Mississippi,8382
Sharp,Arkansas,10418
Shasta,California,12133
Shawano,Wisconsin,19236
Shawnee,Kansas,49172
Sheboygan,Wisconsin,42489
Shelby,Alabama,20886
Shelby,Iowa,17611
Shelby,Texas,14365
Shelby,Missouri,15642
Shelby,Indiana,25454
Shelby,Tennessee,112740
Shelby,Illinois,31191
Shelby,Ohio,24707
Shelby,Kentucky,16521
Shenandoah,Virginia,19671
Sherburne,Minnesota,5908
Sheridan,North Dakota,5
Sheridan,Nebraska,8687
Sheridan,Kansas,3733
Sheridan,Wyoming,1972
Sherman,Nebraska,6399
Sherman,Oregon,1792
Sherman,Kansas,5261
Sherman,Texas,34
Shiawassee,Michigan,30952
Shoshone,Idaho,5382
Sibley,Minnesota,15199
Sierra,California,5051
Silver Bow,Montana,23744
Simpson,Mississippi,10138
Simpson,Kentucky,10878
Sioux,Nebraska,2452
Sioux,Iowa,18370
Siskiyou,California,12163
Skagit,Washington,8747
Skamania,Washington,774
Smith,Tennessee,18404
Smith,Texas,28324
Smith,Mississippi,10635
Smith,Kansas,15613
Smyth,Virginia,13360
Snohomish,Washington,8514
Snyder,Pennsylvania,17651
Solano,California,20946
Somerset,Maryland,24155
Somerset,New Jersey,28311
Somerset,Maine,32627
Somerset,Pennsylvania,37317
Somervell,Texas,3419
Sonoma,California,32721
Southampton,Virginia,20078
Spalding,Georgia,13117
Spartanburg,South Carolina,55385
Spencer,Kentucky,6760
Spencer,Indiana,22060
Spink,South Dakota,10581
Spokane,Washington,37487
Spotsylvania,Virginia,14233
St Bernard,Louisiana,4326
St Charles,Louisiana,7737
St Charles,Missouri,22977
St Clair,Alabama,17353
St Clair,Missouri,16747
St Clair,Michigan,52105
St Clair,Illinois,66571
St Croix,Wisconsin,23139
St Francis,Arkansas,13543
St Francois,Missouri,17347
St Helena,Louisiana,8062
St James,Louisiana,15715
St John The Bapti,Louisiana,11359
St Johns,Florida,8712
St Joseph,Indiana,42457
St Joseph,Michigan,25356
St Landry,Louisiana,40250
St Lawrence,New York,85048
St Louis,Minnesota,44862
St Louis,Missouri,36307
St Louis City,Missouri,451770
St Martin,Louisiana,14884
St Mary,Louisiana,22416
St Marys,Maryland,15819
St Tammany,Louisiana,10160
Stafford,Kansas,8520
Stafford,Virginia,7362
Stanislaus,California,10040
Stanley,South Dakota,1028
Stanly,North Carolina,12136
Stanton,Nebraska,4619
Stanton,Kansas,1031
Stark,Ohio,84170
Stark,Illinois,9982
Stark,North Dakota,2304
Starke,Indiana,7339
Starr,Texas,10749
Ste Genevieve,Missouri,9883
Stearns,Minnesota,34844
Steele,Minnesota,13232
Steele,North Dakota,3777
Stephens/buchanan,Texas,4926
Stephenson,Illinois,31338
Sterling,South Dakota,96
Steuben,New York,81473
Steuben,Indiana,14478
Stevens,Kansas,1418
Stevens,Washington,4341
Stevens,North Dakota,16
Stevens,Minnesota,5251
Stewart,Georgia,15682
Stewart,Tennessee,12193
Stoddard,Missouri,17327
Stokes,North Carolina,17199
Stone,Arkansas,7043
Stone,Missouri,7090
Stonewall,Texas,1024
Storey,Nevada,8806
Story,Iowa,18127
Strafford,New Hampshire,38442
Stutsman,North Dakota,5266
Suffolk,Massachusetts,484780
Suffolk,New York,62491
Sullivan,Missouri,19000
Sullivan,New Hampshire,17304
Sullivan,Pennsylvania,11620
Sullivan,Indiana,21877
Sullivan,Tennessee,20879
Sullivan,New York,31031
Sully,South Dakota,2412
Summers,West Virginia,13117
Summit,Colorado,1906
Summit,Ohio,54089
Summit,Utah,7733
Sumner,Tennessee,23668
Sumner,Kansas,30271
Sumter,Georgia,22107
Sumter,Florida,5363
Sumter,Alabama,29574
Sumter,South Carolina,43605
Sunflower,Mississippi,9384
Surry,North Carolina,19281
Surry,Virginia,8256
Susquehanna,Pennsylvania,40093
Sussex,Virginia,11100
Sussex,Delaware,38647
Sussex,New Jersey,22259
Sutter,California,5469
Sutton,Texas,658
Suwannee,Florida,10524
Swain,North Carolina,6577
Sweetwater,Wyoming,4941
Swift,Minnesota,10161
Swisher,Texas,100
Switzerland,Indiana,12514
Talbot,Georgia,13258
Talbot,Maryland,19736
Taliaferro,Georgia,7291
Talladega,Alabama,29346
Tallahatchie,Mississippi,14361
Tallapoosa,Alabama,25460
Tama,Iowa,21651
Taney,Missouri,7973
Tangipahoa,Louisiana,12655
Tarrant,Texas,41142
Tate,Mississippi,19253
Tattnall,Georgia,10253
Taylor,Iowa,16384
Taylor,Kentucky,9353
Taylor,West Virginia,12147
Taylor,Texas,6957
Taylor,Wisconsin,6731
Taylor,Georgia,8666
Taylor,Nebraska,-2
Taylor,Florida,2122
Tazewell,Illinois,29556
Tazewell,Virginia,19899
Tehama,California,9916
Telfair,Georgia,5477
Tensas,Louisiana,16647
Terrebonne,Louisiana,20167
Terrell,Georgia,14503
Terry,Texas,21
Texas,Missouri,19406
Thayer,Nebraska,12738
Thomas,Nebraska,517
Thomas,Kansas,5538
Thomas,Georgia,26154
Throckmorton,Texas,902
Thurston,Washington,9675
Thurston,Nebraska,3176
Tillamook,Oregon,2932
Tioga,Pennsylvania,52313
Tioga,New York,29935
Tippah,Mississippi,12951
Tippecanoe,Indiana,35078
Tipton,Tennessee,24271
Tipton,Indiana,18157
Tishomingo,Mississippi,9302
Titus,Texas,8190
Todd,South Dakota,188
Todd,Minnesota,12930
Todd,Kentucky,16814
Tolland,Connecticut,25081
Tom Green,Texas,5152
Tompkins,New York,32923
Tooele,Utah,3700
Towner,North Dakota,1450
Towns,Georgia,4064
Traill,North Dakota,10217
Transylvania,North Carolina,5881
Traverse,Minnesota,4516
Travis,Texas,36322
Trego,Kansas,2535
Trempealeau,Wisconsin,18920
Trigg,Kentucky,13902
Trimble,Kentucky,7140
Trinity,Texas,7648
Trinity,California,3719
Tripp,South Dakota,N/a
Troup,Georgia,20723
Trousdale,Tennessee,5850
Trumbull,Ohio,42373
Tucker,West Virginia,6459
Tulare,California,24574
Tunica,Mississippi,12158
Tuolumne,California,6082
Turner,South Dakota,10256
Tuscaloosa,Alabama,30352
Tuscarawas,Ohio,46618
Tuscola,Michigan,32508
Twiggs,Georgia,8195
Tyler,Texas,10877
Tyler,West Virginia,11962
Tyrrell,North Carolina,4225
Uinta,Wyoming,7881
Uintah,Utah,2762
Ulster,New York,87062
Umatilla,Oregon,13381
Unicoi,Tennessee,4619
Union,North Carolina,21259
Union,Oregon,12044
Union,South Carolina,25363
Union,Arkansas,14977
Union,New Jersey,72467
Union,Pennsylvania,17820
Union,Kentucky,18229
Union,South Dakota,9130
Union,Mississippi,15606
Union,Louisiana,17304
Union,Tennessee,11459
Union,Ohio,22860
Union,Indiana,7006
Union,Georgia,7749
Union,Iowa,16900
Union,Illinois,21549
Upshur,Texas,12695
Upshur,West Virginia,12714
Upson,Georgia,12188
Upton,Texas,52
Utah,Utah,23768
Uvalde,Texas,3804
Val Verde,Texas,2874
Valley,Nebraska,7092
Van Buren,Arkansas,8567
Van Buren,Iowa,16253
Van Buren,Michigan,30541
Van Buren,Tennessee,2863
Van Wert,Ohio,29671
Van Zandt,Texas,16225
Vance,North Carolina,17581
Vanderburgh,Indiana,59809
Venango,Pennsylvania,46640
Ventura,California,10071
Vermilion,Illinois,49905
Vermillion,Louisiana,14234
Vermillion,Indiana,13154
Vernon,Missouri,31505
Vernon,Louisiana,5903
Vernon/bad Ax,Wisconsin,25111
Victoria,Texas,8737
Vigo,Indiana,50195
Vinton,Ohio,16045
Volusia,Florida,8467
Wabash,Indiana,27126
Wabash,Illinois,11866
Wabasha,Minnesota,16972
Wabaunsee,Kansas,11720
Wadena,Minnesota,4053
Wagner,South Dakota,N/a
Wahkiakum,Washington,2526
Wake,North Carolina,49207
Wakulla,Florida,3117
Waldo,Maine,27759
Walker,Texas,12874
Walker,Georgia,13282
Walker,Alabama,16078
Walla Walla,Washington,12224
Wallace,North Dakota,24
Wallace,Kansas,2468
Waller,Texas,10888
Wallette,North Dakota,-2
Wallowa,Oregon,3661
Walsh,North Dakota,16587
Walton,Florida,4816
Walton,Georgia,17467
Walworth,Wisconsin,27860
Walworth,South Dakota,2153
Wapello,Iowa,30426
Ward,Texas,77
Ward,North Dakota,1681
Ware,Georgia,8811
Warren,Georgia,10957
Warren,Missouri,9913
Warren,New York,27866
Warren,Iowa,18269
Warren,New Jersey,36553
Warren,North Carolina,19360
Warren,Mississippi,33164
Warren,Virginia,8280
Warren,Indiana,10955
Warren,Kentucky,30158
Warren,Ohio,25468
Warren,Tennessee,14413
Warren,Illinois,21281
Warren,Pennsylvania,37585
Warrick,Indiana,21161
Warwick,Virginia,6650
Wasatch,Utah,3595
Wasco,Oregon,9183
Waseca,Minnesota,13313
Washabaugh,South Dakota,N/a
Washburn,Wisconsin,2926
Washington,Ohio,42380
Washington,Iowa,18468
Washington,Georgia,25237
Washington,Alabama,7935
Washington,Pennsylvania,71155
Washington,Maryland,39782
Washington,Florida,6426
Washington,Indiana,18619
Washington,Idaho,3836
Washington,New York,45690
Washington,Virginia,29020
Washington,Kansas,22894
Washington,Utah,4009
Washington,Louisiana,6700
Washington,Illinois,19262
Washington,Arkansas,32024
Washington,Wisconsin,22751
Washington,Tennessee,20354
Washington,North Carolina,10200
Washington,Colorado,2301
Washington,Texas,29161
Washington,Kentucky,13622
Washington,Vermont,29606
Washington,Missouri,13153
Washington,Minnesota,25992
Washington,Mississippi,40414
Washington,Rhode Island,23649
Washington,Nebraska,11869
Washington,Oregon,11972
Washington,South Dakota,40
Washington,Maine,44482
Washoe,Nevada,6437
Washtenaw,Michigan,42210
Watauga,North Carolina,10611
Watonwan,Minnesota,7746
Waukesha,Wisconsin,33270
Waupaca,Wisconsin,26794
Waushara,Wisconsin,13507
Wayne,Indiana,37628
Wayne,Pennsylvania,31010
Wayne,Nebraska,6169
Wayne,Michigan,257114
Wayne,Mississippi,9817
Wayne,Kentucky,12852
Wayne,Tennessee,11471
Wayne,North Carolina,26100
Wayne,Missouri,11927
Wayne,New York,49729
Wayne,Iowa,15670
Wayne,Ohio,39005
Wayne,Georgia,7485
Wayne,West Virginia,18652
Wayne,Illinois,23806
Weakley,Tennessee,28955
Webb,Texas,14842
Weber,Utah,22723
Webster,Georgia,5695
Webster,West Virginia,4783
Webster,Kentucky,17196
Webster,Louisiana,12466
Webster,Missouri,15177
Webster,Iowa,21582
Webster,Nebraska,11210
Webster,Mississippi,12060
Weld,Colorado,11736
Wells,Indiana,21514
Wells,North Dakota,1212
West Baton Rouge,Louisiana,8363
West Carroll,Louisiana,3748
West Feliciana,Louisiana,15062
Westchester,New York,146772
Westmoreland,Virginia,8399
Westmoreland,Pennsylvania,112819
Weston,Wyoming,2422
Wetzel,West Virginia,16841
Wexford,Michigan,11278
Wharton,Texas,7584
Whatcom,Washington,18591
Wheeler,Texas,778
Wheeler,Nebraska,1683
White,Arkansas,22946
White,Indiana,15671
White,Tennessee,12348
White,Georgia,6151
White,Illinois,25005
White Pine,Nevada,1721
Whiteside,Illinois,30854
Whitfield,Georgia,12916
Whitley,Indiana,17768
Whitley,Kentucky,17590
Whitman,Washington,19109
Wichita,Kansas,1827
Wichita,Texas,4831
Wicomico,Maryland,19930
Wilbarger,Texas,7092
Wilcox,Georgia,7980
Wilcox,Alabama,30816
Wilkes,North Carolina,22675
Wilkes,Georgia,18081
Wilkin/toombs,Minnesota,4346
Wilkinson,Mississippi,17592
Wilkinson,Georgia,10781
Will,Illinois,62007
Williams,North Dakota,109
Williams,Ohio,24897
Williamsburg,South Carolina,27777
Williamson,Illinois,22226
Williamson,Tennessee,26321
Williamson,Texas,25909
Wilson,Kansas,15286
Wilson,Tennessee,27148
Wilson,Texas,10655
Wilson,North Carolina,18644
Windham,Connecticut,45158
Windham,Vermont,26547
Windsor,Vermont,31706
Winkler,Texas,18
Winn,Louisiana,7082
Winnebago,Wisconsin,50097
Winnebago,Iowa,7325
Winnebago,Illinois,39938
Winneshiek,Iowa,22528
Winona,Minnesota,33797
Winston,Mississippi,12089
Winston/hancock,Alabama,6552
Wirt,West Virginia,9411
Wise,Texas,24134
Wise,Virginia,9345
Wolfe,Kentucky,7180
Wood,West Virginia,28612
Wood,Texas,13932
Wood,Ohio,44392
Wood,Wisconsin,18127
Woodbury,Iowa,55632
Woodford,Kentucky,12380
Woodford,Illinois,21429
Woodruff,Arkansas,14009
Woodson,Kansas,9021
Worcester,Massachusetts,280787
Worcester,Maryland,19747
Worth,Iowa,9247
Worth,Georgia,10048
Worth,Missouri,8738
Wright,Iowa,12057
Wright,Missouri,14484
Wright,Minnesota,24164
Wyandot,Ohio,21722
Wyandotte,Kansas,54407
Wyoming,Pennsylvania,15891
Wyoming,West Virginia,6247
Wyoming,New York,31193
Wythe,Virginia,18019
Yadkin,North Carolina,13790
Yakima,Washington,4429
Yalobusha,Mississippi,16629
Yamhill,Oregon,10692
Yancey,North Carolina,9490
Yankton,South Dakota,10444
Yates,New York,21001
Yazoo,Mississippi,36394
Yell,Arkansas,18015
Yellow Medicine,Minnesota,9854
Yellowstone,Montana,2065
Yoakum,Texas,4
Yolo,California,12684
York,Virginia,7596
York,South Carolina,38831
York,Pennsylvania,99489
York,Nebraska,17279
York,Maine,62829
Young,Texas,5049
Yuba,California,9636
Yuma,Colorado,2596
Zapata,Texas,3562
Zavala,Texas,1097
Ziebach,South Dakota,510
