County-Level Results For 1850

county,state,population
Navarro-Ellis-Tar,Texas,0
Nelson,Kentucky,14789
Nelson,Virginia,12758
Neshoba,Mississippi,4728
New Castle,Delaware,42780
New Hanover,North Carolina,17668
New Haven,Connecticut,65588
New Kent,Virginia,6064
New London,Connecticut,51821
New Madrid,Missouri,5541
New York,New York,515547
Newaygo,Michigan,510
Newberry,South Carolina,20143
Newport,Rhode Island,20007
Newton,Georgia,13296
Newton,Mississippi,4465
Newton,Arkansas,1758
Newton,Texas,1689
Newton,Missouri,4268
Niagara,New York,42276
Nicholas,Kentucky,10361
Nicholas,Virginia,3963
Noble,Indiana,7946
Nodaway,Missouri,2118
Norfolk,Virginia,33036
Norfolk,Massachusetts,78892
Northampton,Virginia,7498
Northampton,Pennsylvania,40235
Northampton,North Carolina,13335
Northumberland,Virginia,7346
Northumberland,Pennsylvania,23272
Nottoway,Virginia,8437
Noxubee,Mississippi,16299
Nueces,Texas,698
Oakland,Michigan,31270
Obion,Tennessee,7633
Ocean,New Jersey,10032
Oceana,Michigan,300
Ogle,Illinois,10020
Oglethorpe,Georgia,12259
Ohio,Virginia,18006
Ohio,Kentucky,9749
Ohio,Indiana,5308
Oktibbeha,Mississippi,9171
Oldham,Kentucky,7629
Oneida,New York,99566
Onondaga,New York,85890
Onslow,North Carolina,8283
Ontario,New York,43929
Ontonagon,Michigan,389
Orange,Indiana,10809
Orange,Vermont,27296
Orange,Virginia,10067
Orange,New York,57145
Orange,North Carolina,17055
Orange/mosquito,Florida,466
Orangeburg,South Carolina,23582
Oregon,Missouri,1432
Orleans,New York,28501
Orleans,Vermont,15707
Orleans,Louisiana,119460
Osage,Missouri,6704
Oswego,New York,62198
Otsego,New York,48638
Ottawa,Ohio,3308
Ottawa,Michigan,5587
Ouachita,Louisiana,5008
Ouachita,Arkansas,9591
Overton,Tennessee,11211
Owen,Indiana,12106
Owen,Kentucky,10444
Owsley,Kentucky,3774
Oxford,Maine,39763
Ozark,Missouri,2294
Page,Virginia,7600
Page,Iowa,551
Panola,Mississippi,11444
Panola,Texas,3871
Parke,Indiana,14968
Pasquotank,North Carolina,8950
Passaic,New Jersey,22569
Patrick,Virginia,9609
Paulding,Georgia,7039
Paulding,Ohio,1766
Pendleton,Kentucky,6774
Pendleton,Virginia,5795
Penobscot,Maine,63089
Peoria,Illinois,17547
Perquimans,North Carolina,7332
Perry,Alabama,22285
Perry,Arkansas,978
Perry,Kentucky,3092
Perry,Pennsylvania,20088
Perry,Mississippi,2438
Perry,Missouri,7215
Perry,Indiana,7268
Perry,Illinois,5278
Perry,Ohio,20775
Perry,Tennessee,5821
Person,North Carolina,10781
Pettis,Missouri,5150
Philadelphia,Pennsylvania,408762
Phillips,Arkansas,6935
Piatt,Illinois,1606
Pickaway,Ohio,21006
Pickens,Alabama,21512
Pickens,South Carolina,16904
Pike,Missouri,13609
Pike,Illinois,18819
Pike,Mississippi,7360
Pike,Ohio,10953
Pike,Kentucky,5365
Pike,Pennsylvania,5881
Pike,Alabama,15920
Pike,Georgia,14306
Pike,Indiana,7720
Pike,Arkansas,1861
Piscataquis,Maine,14735
Pitt,North Carolina,13397
Pittsylvania,Virginia,28796
Plaquemines,Louisiana,7390
Platte,Missouri,16845
Plymouth,Massachusetts,55697
Pocahontas,Virginia,3598
Poinsett,Arkansas,2308
Pointe Coupee,Louisiana,11339
Polk,Texas,2348
Polk,Missouri,6186
Polk,Iowa,4513
Polk,Tennessee,6338
Polk,Arkansas,1263
Pontotoc,Mississippi,17112
Pope,Arkansas,4710
Pope,Illinois,3975
Portage,Wisconsin,1250
Portage,Ohio,24419
Porter,Indiana,5234
Posey,Indiana,12549
Pottawattamie,Iowa,7828
Potter,Pennsylvania,6048
Poweshiek,Iowa,615
Powhatan,Virginia,8178
Prairie,Arkansas,2097
Preble,Ohio,21736
Preston,Virginia,11708
Prince Edward,Virginia,11857
Prince George,Virginia,7596
Prince Georges,Maryland,21549
Prince William,Virginia,8129
Princess Anne,Virginia,7669
Providence,Rhode Island,87526
Pulaski,Arkansas,5657
Pulaski,Virginia,5118
Pulaski,Missouri,3998
Pulaski,Indiana,2595
Pulaski,Georgia,6627
Pulaski,Kentucky,14195
Pulaski,Illinois,2265
Putnam,Ohio,7221
Putnam,Indiana,18615
Putnam,Georgia,10794
Putnam,Florida,687
Putnam,Illinois,3924
Putnam,Virginia,5335
Putnam,New York,14138
Putnam,Missouri,1636
Queen Annes,Maryland,14484
Queens,New York,36833
Rabun,Georgia,2448
Racine,Wisconsin,14973
Raleigh,Virginia,1765
Ralls,Missouri,6151
Ramsey,Minnesota,2227
Randolph,Arkansas,3275
Randolph,Indiana,14725
Randolph,North Carolina,15832
Randolph,Alabama,11581
Randolph,Illinois,11079
Randolph,Virginia,5243
Randolph,Missouri,9439
Randolph,Georgia,12868
Rankin,Mississippi,7227
Rapides,Louisiana,16561
Rappahannock,Virginia,9782
Ray,Missouri,10373
Red River,Texas,3906
Refugio,Texas,288
Rensselaer,New York,73363
Reynolds,Missouri,1849
Rhea,Tennessee,4415
Richland,Illinois,4012
Richland,Ohio,30879
Richland,South Carolina,20243
Richland,Wisconsin,903
Richmond,New York,15061
Richmond,Virginia,6448
Richmond,North Carolina,9818
Richmond,Georgia,16246
Ripley,Missouri,2830
Ripley,Indiana,14820
Ritchie,Virginia,3902
Roane,Tennessee,12185
Roanoke,Virginia,8477
Robertson,Tennessee,16145
Robertson,Texas,934
Robeson,North Carolina,12826
Rock,Wisconsin,20750
Rock Island,Illinois,6937
Rockbridge,Virginia,16045
Rockcastle,Kentucky,4697
Rockingham,New Hampshire,49194
Rockingham,Virginia,20294
Rockingham,North Carolina,14495
Rockland,New York,16962
Ross,Ohio,32074
Rowan,North Carolina,13870
Rush,Indiana,16445
Rusk,Texas,8148
Russell,Kentucky,5349
Russell,Alabama,19548
Russell,Virginia,11919
Rutherford,Tennessee,29122
Rutherford,North Carolina,13550
Rutland,Vermont,33059
Sabine,Louisiana,4515
Sabine,Texas,2498
Sacramento,California,9087
Saginaw,Michigan,2609
Salem,New Jersey,19467
Saline,Missouri,8843
Saline,Illinois,5588
Saline,Arkansas,3903
Sampson,North Carolina,14585
San Augustine,Texas,3648
San Diego,California,798
San Francisco,California,N/a
San Joaquin,California,3647
San Luis Obispo,California,336
San Patricio,Texas,200
Sandusky,Ohio,14305
Sangamon,Illinois,19228
Sanilac,Michigan,2112
Santa Barbara,California,1185
Santa Clara,California,0
Santa Cruz,California,643
Santa Rosa,Florida,2883
Saratoga,New York,45646
Sauk,Wisconsin,4371
Schenectady,New York,20054
Schoharie,New York,33548
Schoolcraft,Michigan,16
Schuyler,Missouri,3287
Schuyler,Illinois,10573
Schuylkill,Pennsylvania,60713
Scioto,Ohio,18428
Scotland,Missouri,3782
Scott,Arkansas,3083
Scott,Illinois,7914
Scott,Tennessee,1905
Scott,Iowa,5986
Scott,Missouri,3182
Scott,Mississippi,3961
Scott,Kentucky,14946
Scott,Indiana,5885
Scott,Virginia,9829
Screven,Georgia,6847
Searcy,Arkansas,1979
Seneca,New York,25441
Seneca,Ohio,27104
Sevier,Tennessee,6920
Sevier,Arkansas,4240
Shannon,Missouri,1199
Shasta,California,378
Sheboygan,Wisconsin,8379
Shelby,Missouri,4253
Shelby,Indiana,15502
Shelby,Texas,4239
Shelby,Illinois,7807
Shelby,Kentucky,17095
Shelby,Tennessee,31157
Shelby,Ohio,13958
Shelby,Alabama,9536
Shenandoah,Virginia,13768
Shiawassee,Michigan,5230
Simpson,Kentucky,7733
Simpson,Mississippi,4734
Smith,Texas,4292
Smith,Tennessee,18412
Smith,Mississippi,4071
Smyth,Virginia,8162
Solano,California,580
Somerset,Pennsylvania,24416
Somerset,Maryland,22456
Somerset,Maine,35581
Somerset,New Jersey,19692
Sonoma,California,560
Southampton,Virginia,13521
Spartanburg,South Carolina,26400
Spencer,Indiana,8616
Spencer,Kentucky,6842
Spotsylvania,Virginia,14911
St Bernard,Louisiana,3802
St Charles,Missouri,11454
St Charles,Louisiana,5120
St Clair,Michigan,10420
St Clair,Illinois,20180
St Clair,Alabama,6829
St Clair,Missouri,3556
St Croix,Wisconsin,624
St Francis,Arkansas,4479
St Francois,Missouri,4964
St Helena,Louisiana,4561
St James,Louisiana,11098
St John The Bapti,Louisiana,7317
St Johns,Florida,2525
St Joseph,Indiana,10954
St Joseph,Michigan,12725
St Landry,Louisiana,22253
St Lawrence,New York,68617
St Louis,Missouri,104978
St Lucie,Florida,139
St Martin,Louisiana,11761
St Mary,Louisiana,13697
St Marys,Maryland,13698
St Tammany,Louisiana,6364
Stafford,Virginia,8044
Stanly,North Carolina,6922
Stark,Illinois,3710
Stark,Ohio,39878
Starke,Indiana,557
Starr,Texas,0
Ste Genevieve,Missouri,5313
Stephenson,Illinois,11666
Steuben,Indiana,6104
Steuben,New York,63771
Stewart,Georgia,16027
Stewart,Tennessee,9719
Stoddard,Missouri,4277
Stokes,North Carolina,9206
Strafford,New Hampshire,29374
Suffolk,Massachusetts,144517
Suffolk,New York,36922
Sullivan,Tennessee,11742
Sullivan,Pennsylvania,3694
Sullivan,New York,25088
Sullivan,Indiana,10141
Sullivan,Missouri,2983
Sullivan,New Hampshire,19375
Summit,Ohio,27485
Sumner,Tennessee,22717
Sumter,Alabama,22250
Sumter,South Carolina,33220
Sumter,Georgia,10322
Sunflower,Mississippi,1102
Surry,Virginia,5679
Surry,North Carolina,18443
Susquehanna,Pennsylvania,28688
Sussex,New Jersey,22989
Sussex,Virginia,9820
Sussex,Delaware,25936
Sutter,California,3444
Switzerland,Indiana,12932
Talbot,Maryland,13811
Talbot,Georgia,16534
Taliaferro,Georgia,5146
Talladega,Alabama,18624
Tallahatchie,Mississippi,4643
Tallapoosa,Alabama,15584
Tama,Iowa,8
Taney,Missouri,4373
Tarrant,Texas,664
Tattnall,Georgia,3227
Taylor,Virginia,5367
Taylor,Kentucky,7250
Taylor,Iowa,204
Tazewell,Illinois,12052
Tazewell,Virginia,9942
Telfair,Georgia,3026
Tensas,Louisiana,9040
Terrebonne,Louisiana,7724
Texas,Missouri,2312
Thomas,Georgia,10103
Tioga,Pennsylvania,23987
Tioga,New York,24880
Tippah,Mississippi,20741
Tippecanoe,Indiana,19377
Tipton,Indiana,3532
Tipton,Tennessee,8887
Tishomingo,Mississippi,15490
Titus,Texas,3636
Todd,Kentucky,12268
Tolland,Connecticut,20091
Tompkins,New York,38746
Travis,Texas,3138
Trigg,Kentucky,10129
Trimble,Kentucky,5963
Trinity,California,1635
Troup,Georgia,16879
Trumbull,Ohio,30490
Tunica,Mississippi,1314
Tuolumne,California,8351
Tuscaloosa,Alabama,18056
Tuscarawas,Ohio,31761
Tuscola,Michigan,291
Twiggs,Georgia,8179
Tyler,Virginia,5498
Tyler,Texas,1894
Tyrrell,North Carolina,5133
Ulster,New York,59384
Union,North Carolina,10051
Union,South Carolina,19852
Union,Ohio,12204
Union,Louisiana,8203
Union,Kentucky,9012
Union,Georgia,7234
Union,Pennsylvania,26083
Union,Illinois,7615
Union,Arkansas,10298
Union,Indiana,6944
Upshur,Texas,3394
Upson,Georgia,9424
Van Buren,Tennessee,2674
Van Buren,Michigan,5800
Van Buren,Iowa,12270
Van Buren,Arkansas,2864
Van Wert,Ohio,4793
Van Zandt,Texas,1348
Vanderburgh,Indiana,11414
Venango,Pennsylvania,18310
Vermilion,Illinois,11492
Vermillion,Indiana,8661
Vermillion,Louisiana,3409
Victoria,Texas,2019
Vigo,Indiana,15289
Vinton,Ohio,9353
Wabash,Indiana,12138
Wabash,Illinois,4690
Wabasha,Minnesota,243
Wahnahta,Minnesota,160
Wahnahta-Mankahta,Minnesota,0
Wake,North Carolina,24888
Wakulla,Florida,1955
Waldo,Maine,47230
Walker,Texas,3964
Walker,Georgia,13109
Walker,Alabama,5124
Walton,Georgia,10821
Walton,Florida,1817
Walworth,Wisconsin,17862
Wapello,Iowa,8471
Ware,Georgia,3888
Warren,Missouri,5860
Warren,Ohio,25560
Warren,Illinois,8176
Warren,Pennsylvania,13671
Warren,Iowa,961
Warren,Mississippi,18120
Warren,Tennessee,10179
Warren,New Jersey,22358
Warren,North Carolina,13912
Warren,Kentucky,15123
Warren,Virginia,6607
Warren,New York,17199
Warren,Indiana,7387
Warren,Georgia,12425
Warrick,Indiana,8811
Warwick,Virginia,1546
Washington,Indiana,17040
Washington,Virginia,14612
Washington,Iowa,4957
Washington,Georgia,11766
Washington,Vermont,24654
Washington,Mississippi,8389
Washington,Rhode Island,16430
Washington,Missouri,8811
Washington,Florida,1950
Washington,Louisiana,3408
Washington,Minnesota,1056
Washington,Tennessee,13861
Washington,Alabama,2713
Washington,Maine,38811
Washington,Arkansas,9970
Washington,North Carolina,5664
Washington,Illinois,6953
Washington,Maryland,30848
Washington,Wisconsin,19485
Washington,Texas,5983
Washington,Ohio,29540
Washington,Pennsylvania,44939
Washington,New York,44750
Washington,Kentucky,12194
Washtenaw,Michigan,28567
Watauga,North Carolina,3400
Waukesha,Wisconsin,19258
Wayne,Kentucky,8692
Wayne,Georgia,1499
Wayne,Mississippi,2892
Wayne,Michigan,42756
Wayne,Indiana,25320
Wayne,Missouri,4518
Wayne,New York,44953
Wayne,Tennessee,8170
Wayne,Ohio,32981
Wayne,North Carolina,13486
Wayne,Virginia,4760
Wayne,Iowa,340
Wayne,Pennsylvania,21890
Wayne,Illinois,6825
Weakley,Tennessee,14608
Webb,Texas,0
Wells,Indiana,6152
West Baton Rouge,Louisiana,6270
West Feliciana,Louisiana,13245
Westchester,New York,58263
Westmoreland,Pennsylvania,51726
Westmoreland,Virginia,8080
Wetzel,Virginia,4284
Wharton,Texas,1752
White,Illinois,8925
White,Arkansas,2619
White,Tennessee,11444
White,Indiana,4761
Whiteside,Illinois,5361
Whitley,Indiana,5190
Whitley,Kentucky,7447
Wilcox,Alabama,17352
Wilkes,North Carolina,12099
Wilkes,Georgia,12107
Wilkinson,Georgia,8296
Wilkinson,Mississippi,16914
Will,Illinois,16703
Williams,Ohio,8018
Williamsburg,South Carolina,12447
Williamson,Tennessee,27201
Williamson,Illinois,7216
Williamson,Texas,1568
Wilson,Tennessee,27443
Windham,Vermont,29062
Windham,Connecticut,31081
Windsor,Vermont,38504
Winnebago,Wisconsin,10167
Winnebago,Illinois,11773
Winneshiek,Iowa,546
Winston,Mississippi,7956
Winston/hancock,Alabama,1542
Wirt,Virginia,3353
Wood,Virginia,9450
Wood,Ohio,9157
Woodford,Kentucky,12423
Woodford,Illinois,4415
Worcester,Maryland,18859
Worcester,Massachusetts,130789
Wright,Missouri,3387
Wyandot,Ohio,11194
Wyoming,New York,31981
Wyoming,Virginia,1645
Wyoming,Pennsylvania,10655
Wythe,Virginia,12024
Yalobusha,Mississippi,17258
Yancey,North Carolina,8205
Yates,New York,20590
Yazoo,Mississippi,14418
Yell,Arkansas,3341
Yolo,California,1086
York,Pennsylvania,57450
York,Virginia,4460
York,South Carolina,19433
York,Maine,60098
Yuba,California,9673
