County-Level Results For 1900

county,state,population
Prince Edward,Virginia,15045
Prince George,Virginia,7752
Prince Georges,Maryland,29898
Prince William,Virginia,11112
Princess Anne,Virginia,11192
Providence,Rhode Island,328683
Prowers,Colorado,3766
Pueblo,Colorado,34448
Pulaski,Georgia,18489
Pulaski,Indiana,14033
Pulaski,Kentucky,31293
Pulaski,Illinois,14554
Pulaski,Virginia,14609
Pulaski,Missouri,10394
Pulaski,Arkansas,63179
Putnam,West Virginia,17330
Putnam,Georgia,13436
Putnam,Missouri,16688
Putnam,Indiana,21478
Putnam,Illinois,4746
Putnam,New York,13787
Putnam,Tennessee,16890
Putnam,Ohio,32525
Putnam,Florida,11641
Pyramid Lake Res,Nevada,N/a
Queen Annes,Maryland,18364
Queens,New York,152999
Queniult Res,Washington,N/a
Quitman,Mississippi,5435
Quitman,Georgia,4701
Rabun,Georgia,6285
Racine,Wisconsin,45644
Radford,Virginia,3344
Rains,Texas,6127
Raleigh,West Virginia,12436
Ralls,Missouri,12287
Ramsey,Minnesota,170554
Ramsey,North Dakota,9198
Randall,Texas,963
Randolph,Georgia,16847
Randolph,North Carolina,28232
Randolph,West Virginia,17670
Randolph,Indiana,28653
Randolph,Arkansas,17156
Randolph,Alabama,21647
Randolph,Illinois,28001
Randolph,Missouri,24442
Rankin,Mississippi,20955
Ransom,North Dakota,6919
Rapides,Louisiana,39578
Rappahannock,Virginia,8843
Ravalli,Montana,7822
Rawlins,Kansas,5241
Ray,Missouri,24805
Red Lake,Minnesota,12195
Red Lake Res,Minnesota,N/a
Red River,Louisiana,11548
Red River,Texas,29893
Red Willow,Nebraska,9604
Redwood,Minnesota,17261
Reeves,Texas,1847
Refugio,Texas,1641
Reno,Kansas,29027
Rensselaer,New York,121697
Renville,Minnesota,23693
Republic,Kansas,18248
Reynolds,Missouri,8161
Rhea,Tennessee,14318
Rice,Kansas,14745
Rice,Minnesota,26080
Rich,Utah,1946
Richardson,Nebraska,19614
Richland,Illinois,16391
Richland,South Carolina,45589
Richland,Ohio,44289
Richland,Wisconsin,19483
Richland,North Dakota,17387
Richland,Louisiana,11116
Richmond,New York,67021
Richmond,North Carolina,15855
Richmond,Virginia,7088
Richmond,Georgia,53735
Richmond City,Virginia,85050
Riley,Kansas,13828
Ringgold,Iowa,15325
Rio Blanco,Colorado,1690
Rio Grande,Colorado,4080
Ripley,Missouri,13186
Ripley,Indiana,19881
Ritchie,West Virginia,18901
Riverside,California,17897
Roane,West Virginia,19852
Roane,Tennessee,22738
Roanoke,Virginia,15837
Roanoke City,Virginia,21495
Roberts,South Dakota,12216
Roberts,Texas,620
Robertson,Tennessee,25029
Robertson,Kentucky,4900
Robertson,Texas,31480
Robeson,North Carolina,40371
Rock,Wisconsin,51203
Rock,Minnesota,9668
Rock,Nebraska,2809
Rock Island,Illinois,55249
Rockbridge,Virginia,21799
Rockcastle,Kentucky,12416
Rockdale,Georgia,7515
Rockingham,Virginia,33527
Rockingham,North Carolina,33163
Rockingham,New Hampshire,51118
Rockland,New York,38298
Rockwall,Texas,8531
Rolette,North Dakota,7995
Rooks,Kansas,7960
Roscommon,Michigan,1787
Roseau,Minnesota,6994
Rosebud Res,South Dakota,5201
Ross,Ohio,40940
Round Valley Res,California,N/a
Routt,Colorado,3661
Rowan,North Carolina,31066
Rowan,Kentucky,8277
Runnels,Texas,5379
Rush,Kansas,6134
Rush,Indiana,20148
Rusk,Texas,26099
Russell,Kentucky,9695
Russell,Virginia,18031
Russell,Kansas,8489
Russell,Alabama,27083
Rutherford,Tennessee,33543
Rutherford,North Carolina,25101
Rutland,Vermont,44209
Sabine,Louisiana,15421
Sabine,Texas,6394
Sac,Iowa,17639
Sac And Fox Res,Kansas,N/a
Sac And Fox Res,Iowa,N/a
Sacramento,California,45915
Sagadahoc,Maine,20330
Saginaw,Michigan,81222
Saguache,Colorado,3853
Salem,New Jersey,25530
Saline,Missouri,33703
Saline,Arkansas,13122
Saline,Nebraska,18252
Saline,Illinois,21685
Saline,Kansas,17076
Salt Lake,Utah,77725
Saluda,South Carolina,18966
Sampson,North Carolina,26380
San Augustine,Texas,8434
San Benito,California,6633
San Bernardino,California,27929
San Diego,California,35090
San Francisco,California,342782
San Jacinto,Texas,10277
San Joaquin,California,35452
San Juan,Utah,1023
San Juan,Colorado,2342
San Juan,Washington,2928
San Luis Obispo,California,16637
San Mateo,California,12094
San Miguel,Colorado,5379
San Patricio,Texas,2372
San Saba,Texas,7569
Sanborn,South Dakota,4464
Sandusky,Ohio,34311
Sangamon,Illinois,71593
Sanilac,Michigan,35055
Sanpete,Utah,16313
Santa Barbara,California,18934
Santa Clara,California,60216
Santa Cruz,California,21512
Santa Rosa,Florida,10293
Saratoga,New York,61089
Sargent,North Dakota,6039
Sarpy,Nebraska,9080
Sauk,Wisconsin,33006
Saunders,Nebraska,22085
Sawyer,Wisconsin,3593
Schenectady,New York,46852
Schleicher,Texas,515
Schley,Georgia,5499
Schnasse,South Dakota,N/a
Schoharie,New York,26854
Schoolcraft,Michigan,7889
Schuyler,Illinois,16129
Schuyler,New York,15811
Schuyler,Missouri,10840
Schuylkill,Pennsylvania,172927
Scioto,Ohio,40981
Scotland,Missouri,13232
Scotland,North Carolina,12553
Scott,Minnesota,15147
Scott,Virginia,22694
Scott,Tennessee,11077
Scott,Iowa,51558
Scott,Kentucky,18076
Scott,Arkansas,13183
Scott,Kansas,1098
Scott,Illinois,10455
Scott,Indiana,8307
Scott,Mississippi,14316
Scott,Missouri,13092
Scotts Bluff,Nebraska,2552
Screven,Georgia,19252
Scurry,Texas,4158
Searcy,Arkansas,11988
Sebastian,Arkansas,36935
Sedgwick,Kansas,44037
Sedgwick,Colorado,971
Seneca,New York,28114
Seneca,Ohio,41163
Sequatchie,Tennessee,3326
Sevier,Arkansas,16339
Sevier,Utah,8451
Sevier,Tennessee,22021
Seward,Kansas,822
Seward,Nebraska,15690
Shackelford,Texas,2461
Shannon,Missouri,11247
Shannon,South Dakota,N/a
Sharkey,Mississippi,12178
Sharp,Arkansas,12199
Shasta,California,17318
Shawano,Wisconsin,27475
Shawnee,Kansas,53727
Sheboygan,Wisconsin,50345
Shelby,Alabama,23684
Shelby,Tennessee,153557
Shelby,Kentucky,18340
Shelby,Indiana,26491
Shelby,Missouri,16167
Shelby,Illinois,32126
Shelby,Iowa,17932
Shelby,Ohio,24625
Shelby,Texas,20452
Shenandoah,Virginia,20253
Sherburne,Minnesota,7281
Sheridan,Kansas,3819
Sheridan,Nebraska,6033
Sheridan,Wyoming,5122
Sherman,Oregon,3477
Sherman,Kansas,3341
Sherman,Nebraska,6550
Sherman,Texas,104
Shiawassee,Michigan,33866
Shoshone,Idaho,11950
Shoshone Res,Wyoming,N/a
Sibley,Minnesota,16862
Sierra,California,4017
Siletz Res,Oregon,N/a
Silver Bow,Montana,47635
Simpson,Mississippi,12800
Simpson,Kentucky,11624
Sioux,Iowa,23337
Sioux,Nebraska,2055
Siskiyou,California,16962
Skagit,Washington,14272
Skamania,Washington,1688
Smith,Tennessee,19026
Smith,Mississippi,13055
Smith,Kansas,16384
Smith,Texas,37370
Smyth,Virginia,17121
Snohomish,Washington,23950
Snyder,Pennsylvania,17304
Solano,California,24143
Somerset,Maine,33849
Somerset,New Jersey,32948
Somerset,Pennsylvania,49461
Somerset,Maryland,25923
Somervell,Texas,3498
Sonoma,California,38480
Southampton,Virginia,22848
Southern Ute Res,Colorado,N/a
Spalding,Georgia,17619
Spartanburg,South Carolina,65560
Spencer,Indiana,22407
Spencer,Kentucky,7406
Spink,South Dakota,9487
Spokane,Washington,57542
Spotsylvania,Virginia,9239
St Bernard,Louisiana,5031
St Charles,Louisiana,9072
St Charles,Missouri,24474
St Clair,Illinois,86685
St Clair,Alabama,19425
St Clair,Michigan,55228
St Clair,Missouri,17907
St Croix,Wisconsin,26830
St Francis,Arkansas,17157
St Francois,Missouri,24051
St Helena,Louisiana,8479
St James,Louisiana,20197
St John The Bapti,Louisiana,12330
St Johns,Florida,9165
St Joseph,Michigan,23889
St Joseph,Indiana,58881
St Landry,Louisiana,52906
St Lawrence,New York,89083
St Louis,Missouri,50040
St Louis,Minnesota,82932
St Louis City,Missouri,575238
St Martin,Louisiana,18940
St Mary,Louisiana,34145
St Marys,Maryland,17182
St Tammany,Louisiana,13335
Stafford,Virginia,8097
Stafford,Kansas,9829
Standing Rock Res,North Dakota,2208
Standing Rock Res,South Dakota,1658
Stanislaus,California,9550
Stanley,South Dakota,1341
Stanly,North Carolina,15220
Stanton,Nebraska,6959
Stanton,Kansas,327
Stark,North Dakota,7621
Stark,Ohio,94747
Stark,Illinois,10186
Starke,Indiana,10431
Starr,Texas,11469
Staunton,Virginia,7289
Ste Genevieve,Missouri,10359
Stearns,Minnesota,44464
Steele,Minnesota,16524
Steele,North Dakota,5888
Stephens/buchanan,Texas,6466
Stephenson,Illinois,34933
Sterling,Texas,1127
Steuben,Indiana,15219
Steuben,New York,82822
Stevens,Minnesota,8721
Stevens,Washington,10543
Stevens,Kansas,620
Stewart,Georgia,15856
Stewart,Tennessee,15224
Stoddard,Missouri,24669
Stokes,North Carolina,19866
Stone,Missouri,9892
Stone,Arkansas,8100
Stonewall,Texas,2183
Storey,Nevada,3673
Story,Iowa,23159
Strafford,New Hampshire,39337
Stutsman,North Dakota,9143
Suffolk,New York,77582
Suffolk,Massachusetts,611417
Sullivan,Pennsylvania,12134
Sullivan,New Hampshire,18009
Sullivan,Indiana,26005
Sullivan,New York,32306
Sullivan,Tennessee,24935
Sullivan,Missouri,20282
Sully,South Dakota,1715
Summers,West Virginia,16265
Summit,Colorado,2744
Summit,Ohio,71715
Summit,Utah,9439
Sumner,Tennessee,26072
Sumner,Kansas,25631
Sumter,Georgia,26212
Sumter,Florida,6187
Sumter,Alabama,32710
Sumter,South Carolina,51237
Sunflower,Mississippi,16084
Surry,Virginia,8469
Surry,North Carolina,25515
Susquehanna,Pennsylvania,40043
Sussex,Delaware,42276
Sussex,Virginia,12082
Sussex,New Jersey,24134
Sutter,California,5886
Sutton,Texas,1727
Suwannee,Florida,14554
Swain,North Carolina,8401
Sweet Grass,Montana,3086
Sweetwater,Wyoming,8455
Swift,Minnesota,13503
Swinomish Res,Washington,N/a
Swisher,Texas,1227
Switzerland,Indiana,11840
Talbot,Maryland,20342
Talbot,Georgia,12197
Taliaferro,Georgia,7912
Talladega,Alabama,35773
Tallahatchie,Mississippi,19600
Tallapoosa,Alabama,29675
Tama,Iowa,24585
Taney,Missouri,10127
Tangipahoa,Louisiana,17625
Tarrant,Texas,52376
Tate,Mississippi,20618
Tattnall,Georgia,20419
Taylor,Kentucky,11075
Taylor,Florida,3999
Taylor,Wisconsin,11262
Taylor,Georgia,9846
Taylor,Iowa,18784
Taylor,West Virginia,14978
Taylor,Texas,10499
Tazewell,Illinois,33221
Tazewell,Virginia,23384
Tehama,California,10996
Telfair,Georgia,10083
Teller,Colorado,29002
Tensas,Louisiana,19070
Terrebonne,Louisiana,24464
Terrell,Georgia,19023
Terry,Texas,48
Teton,Montana,5080
Texas,Missouri,22192
Thayer,Nebraska,14325
Thomas,Nebraska,628
Thomas,Kansas,4112
Thomas,Georgia,31076
Throckmorton,Texas,1750
Thurston,Nebraska,6517
Thurston,Washington,9927
Tillamook,Oregon,4471
Tioga,Pennsylvania,49086
Tioga,New York,27951
Tippah,Mississippi,12983
Tippecanoe,Indiana,38659
Tipton,Tennessee,29273
Tipton,Indiana,19116
Tishomingo,Mississippi,10124
Titus,Texas,12292
Todd,Kentucky,17371
Todd,Minnesota,22214
Tolland,Connecticut,24523
Tom Green,Texas,6804
Tompkins,New York,33830
Tooele,Utah,7361
Towner,North Dakota,6491
Towns,Georgia,4748
Traill,North Dakota,13107
Transylvania,North Carolina,6620
Traverse,Minnesota,7573
Travis,Texas,47386
Trego,Kansas,2722
Trempealeau,Wisconsin,23114
Trigg,Kentucky,14073
Trimble,Kentucky,7272
Trinity,Texas,10976
Trinity,California,4383
Tripp,South Dakota,N/a
Troup,Georgia,24002
Trousdale,Tennessee,6004
Trumbull,Ohio,46591
Tucker,West Virginia,13433
Tulalip Res,Washington,N/a
Tulare,California,18375
Tule River Res,California,N/a
Tunica,Mississippi,16479
Tuolumne,California,11166
Turner,South Dakota,13175
Turtle Mt Res,North Dakota,N/a
Tuscaloosa,Alabama,36147
Tuscarawas,Ohio,53751
Tuscola,Michigan,35890
Twiggs,Georgia,8716
Tyler,West Virginia,18252
Tyler,Texas,11899
Tyrrell,North Carolina,4980
Uinta,Wyoming,12223
Uintah,Utah,6458
Uintah Valley Res,Utah,N/a
Ulster,New York,88422
Umatilla,Oregon,18049
Umatilla Res,Oregon,N/a
Unicoi,Tennessee,5851
Union,Louisiana,18520
Union,South Carolina,25501
Union,Indiana,6748
Union,South Dakota,11153
Union,North Carolina,27156
Union,Oregon,16070
Union,Kentucky,21326
Union,Tennessee,12894
Union,Mississippi,16522
Union,Pennsylvania,17592
Union,Iowa,19928
Union,New Jersey,99353
Union,Ohio,22342
Union,Arkansas,22495
Union,Illinois,22610
Union,Georgia,8481
Upshur,West Virginia,14696
Upshur,Texas,16266
Upson,Georgia,13670
Upton,Texas,48
Utah,Utah,32456
Uvalde,Texas,4647
Val Verde,Texas,5263
Valley,Montana,4355
Valley,Nebraska,7339
Van Buren,Iowa,17354
Van Buren,Tennessee,3126
Van Buren,Michigan,33274
Van Buren,Arkansas,11220
Van Wert,Ohio,30394
Van Zandt,Texas,25481
Vance,North Carolina,16684
Vanderburgh,Indiana,71769
Venango,Pennsylvania,49648
Ventura,California,14367
Vermilion,Illinois,65635
Vermillion,Indiana,15252
Vermillion,Louisiana,20705
Vernon,Louisiana,10327
Vernon,Missouri,31619
Vernon/bad Ax,Wisconsin,28351
Victoria,Texas,13678
Vigo,Indiana,62035
Vilas,Wisconsin,4929
Vinton,Ohio,15330
Volusia,Florida,10003
Wabash,Indiana,28235
Wabash,Illinois,12583
Wabasha,Minnesota,18924
Wabaunsee,Kansas,12813
Wadena,Minnesota,7921
Wahkiakum,Washington,2819
Wake,North Carolina,54626
Wakulla,Florida,5149
Waldo,Maine,24185
Walker,Alabama,25162
Walker,Georgia,15661
Walker,Texas,15813
Walker River Res,Nevada,N/a
Walla Walla,Washington,18680
Wallace,Kansas,1178
Waller,Texas,14246
Wallowa,Oregon,5538
Walsh,North Dakota,20288
Walton,Georgia,20942
Walton,Florida,9346
Walworth,South Dakota,3839
Walworth,Wisconsin,29259
Wapello,Iowa,35426
Ward,North Dakota,7961
Ward,Texas,1451
Ware,Georgia,13761
Warm Springs Res,Oregon,N/a
Warren,Tennessee,16410
Warren,Missouri,9919
Warren,Virginia,8837
Warren,Mississippi,40912
Warren,Indiana,11371
Warren,Kentucky,29970
Warren,North Carolina,19151
Warren,Iowa,20376
Warren,Pennsylvania,38946
Warren,Illinois,23163
Warren,New York,29943
Warren,Ohio,25584
Warren,New Jersey,37781
Warren,Georgia,11463
Warrick,Indiana,22329
Warwick,Virginia,4888
Wasatch,Utah,4736
Wasco,Oregon,13199
Waseca,Minnesota,14760
Washabaugh,South Dakota,N/a
Washburn,Wisconsin,5521
Washington,Colorado,1241
Washington,Illinois,19526
Washington,Virginia,28995
Washington,South Dakota,N/a
Washington,Tennessee,22604
Washington,North Carolina,10608
Washington,Iowa,20718
Washington,Utah,4612
Washington,Mississippi,49216
Washington,Alabama,11134
Washington,Pennsylvania,92181
Washington,Arkansas,34256
Washington,Rhode Island,24154
Washington,Kansas,21963
Washington,Wisconsin,23589
Washington,Oregon,14467
Washington,Indiana,19409
Washington,Maine,45232
Washington,Nebraska,13086
Washington,Idaho,6882
Washington,Ohio,48245
Washington,Georgia,28227
Washington,Texas,32931
Washington,New York,45624
Washington,Maryland,45133
Washington,Louisiana,9628
Washington,Missouri,14263
Washington,Vermont,36607
Washington,Kentucky,14182
Washington,Florida,10154
Washington,Minnesota,27808
Washoe,Nevada,9141
Washtenaw,Michigan,47761
Watauga,North Carolina,13417
Watonwan,Minnesota,11496
Waukesha,Wisconsin,35229
Waupaca,Wisconsin,31615
Waushara,Wisconsin,15972
Wayne,Nebraska,9862
Wayne,Pennsylvania,30171
Wayne,Iowa,17491
Wayne,Tennessee,12936
Wayne,Missouri,15309
Wayne,Kentucky,14892
Wayne,Illinois,27626
Wayne,Mississippi,12539
Wayne,Georgia,9449
Wayne,North Carolina,31356
Wayne,New York,48660
Wayne,Indiana,38970
Wayne,Utah,1907
Wayne,Michigan,348793
Wayne,Ohio,37870
Wayne,West Virginia,23619
Weakley,Tennessee,32546
Webb,Texas,21851
Weber,Utah,25239
Webster,Nebraska,11619
Webster,Missouri,16640
Webster,Louisiana,15125
Webster,West Virginia,8862
Webster,Mississippi,13619
Webster,Georgia,6618
Webster,Kentucky,20097
Webster,Iowa,31757
Weld,Colorado,16808
Wells,Indiana,23449
Wells,North Dakota,8310
West Baton Rouge,Louisiana,10285
West Carroll,Louisiana,3685
West Feliciana,Louisiana,15994
Westchester,New York,184257
Westmoreland,Virginia,9243
Westmoreland,Pennsylvania,160175
Weston,Wyoming,3203
Wetzel,West Virginia,22880
Wexford,Michigan,16845
Wharton,Texas,16942
Whatcom,Washington,24116
Wheeler,Oregon,2443
Wheeler,Texas,636
Wheeler,Nebraska,1362
White,Arkansas,24864
White,Illinois,25386
White,Georgia,5912
White,Indiana,19138
White,Tennessee,14157
White Earth Res,Minnesota,3486
White Pine,Nevada,1961
Whiteside,Illinois,34710
Whitfield,Georgia,14509
Whitley,Kentucky,25015
Whitley,Indiana,17328
Whitman,Washington,25360
Wichita,Kansas,1197
Wichita,Texas,5806
Wicomico,Maryland,22852
Wilbarger,Texas,5759
Wilcox,Georgia,11097
Wilcox,Alabama,35631
Wilkes,Georgia,20866
Wilkes,North Carolina,26872
Wilkin/toombs,Minnesota,8080
Wilkinson,Mississippi,21453
Wilkinson,Georgia,11440
Will,Illinois,74764
Williams,North Dakota,1530
Williams,Ohio,24953
Williamsburg,South Carolina,31685
Williamsburg,Virginia,2044
Williamson,Illinois,27796
Williamson,Tennessee,26429
Williamson,Texas,38072
Wilson,Texas,13961
Wilson,Kansas,15621
Wilson,North Carolina,23596
Wilson,Tennessee,27078
Winchester,Virginia,5161
Windham,Connecticut,46861
Windham,Vermont,26660
Windsor,Vermont,32225
Winkler,Texas,60
Winn,Louisiana,9648
Winnebago,Iowa,12725
Winnebago,Wisconsin,58225
Winnebago,Illinois,47845
Winneshiek,Iowa,23731
Winnibigoshish Re,Minnesota,N/a
Winona,Minnesota,35686
Winston,Mississippi,14124
Winston/hancock,Alabama,9554
Wirt,West Virginia,10284
Wise,Texas,27116
Wise,Virginia,19653
Wolfe,Kentucky,8764
Wood,Wisconsin,25865
Wood,West Virginia,34452
Wood,Texas,21048
Wood,Ohio,51555
Woodbury,Iowa,54610
Woodford,Kentucky,13134
Woodford,Illinois,21822
Woodruff,Arkansas,16304
Woodson,Kansas,10022
Worcester,Massachusetts,346958
Worcester,Maryland,20865
Worth,Missouri,9832
Worth,Georgia,18664
Worth,Iowa,10887
Wright,Minnesota,29157
Wright,Iowa,18227
Wright,Missouri,17519
Wyandot,Ohio,21125
Wyandotte,Kansas,73227
Wyoming,West Virginia,8380
Wyoming,New York,30413
Wyoming,Pennsylvania,17152
Wythe,Virginia,20437
Yadkin,North Carolina,14083
Yakima,Washington,13462
Yakima Res,Washington,N/a
Yalobusha,Mississippi,19742
Yamhill,Oregon,13420
Yancey,North Carolina,11464
Yankton,South Dakota,12649
Yates,New York,20318
Yazoo,Mississippi,43948
Yell,Arkansas,22750
Yellow Medicine,Minnesota,14602
Yellowstone,Wyoming,369
Yellowstone,Montana,6212
Yoakum,Texas,26
Yolo,California,13618
York,South Carolina,41684
York,Maine,64885
York,Nebraska,18205
York,Pennsylvania,116413
York,Virginia,7482
Young,Texas,6540
Yuba,California,8620
Yuma,Colorado,1729
Zapata,Texas,4760
Zavala,Texas,792
