Year,County,State,StateID,Population
1840,Mason,Kentucky,42,15719
1840,Mccracken,Kentucky,42,4745
1840,Meade,Kentucky,42,5780
1840,Mercer,Kentucky,42,18720
1840,Monroe,Kentucky,42,6526
1840,Montgomery,Kentucky,42,9332
1840,Morgan,Kentucky,42,4603
1840,Muhlenberg,Kentucky,42,6964
1840,Nelson,Kentucky,42,13637
1840,Nicholas,Kentucky,42,8745
1840,Ohio,Kentucky,42,6592
1840,Oldham,Kentucky,42,7380
1840,Owen,Kentucky,42,8232
1840,Pendleton,Kentucky,42,4455
1840,Perry,Kentucky,42,3089
1840,Pike,Kentucky,42,3567
1840,Pulaski,Kentucky,42,9620
1840,Rockcastle,Kentucky,42,3409
1840,Russell,Kentucky,42,4238
1840,Scott,Kentucky,42,13668
1840,Shelby,Kentucky,42,17768
1840,Simpson,Kentucky,42,6537
1840,Spencer,Kentucky,42,6581
1840,Todd,Kentucky,42,9991
1840,Trigg,Kentucky,42,7716
1840,Trimble,Kentucky,42,4480
1840,Union,Kentucky,42,6673
1840,Warren,Kentucky,42,15446
1840,Washington,Kentucky,42,10596
1840,Wayne,Kentucky,42,7399
1840,Whitley,Kentucky,42,4673
1840,Woodford,Kentucky,42,11740
1850,Adair,Kentucky,42,9898
1850,Allen,Kentucky,42,8742
1850,Anderson,Kentucky,42,6260
1850,Ballard,Kentucky,42,5496
1850,Barren,Kentucky,42,20240
1850,Bath,Kentucky,42,12115
1850,Boone,Kentucky,42,11185
1850,Bourbon,Kentucky,42,14466
1850,Boyle,Kentucky,42,9116
1850,Bracken,Kentucky,42,8903
1850,Breathitt,Kentucky,42,3785
1850,Breckinridge,Kentucky,42,10593
1850,Bullitt,Kentucky,42,6774
1850,Butler,Kentucky,42,5755
1850,Caldwell,Kentucky,42,13048
1850,Calloway,Kentucky,42,8096
1850,Campbell,Kentucky,42,13127
1850,Carroll,Kentucky,42,5526
1850,Carter,Kentucky,42,6241
1850,Casey,Kentucky,42,6556
1850,Christian,Kentucky,42,19580
1850,Clark,Kentucky,42,12683
1850,Clay,Kentucky,42,5421
1850,Clinton,Kentucky,42,4889
1850,Crittenden,Kentucky,42,6351
1850,Cumberland,Kentucky,42,7005
1850,Daviess,Kentucky,42,12362
1850,Edmonson,Kentucky,42,4088
1850,Estill,Kentucky,42,5985
1850,Fayette,Kentucky,42,22735
1850,Fleming,Kentucky,42,13914
1850,Floyd,Kentucky,42,5714
1850,Franklin,Kentucky,42,12462
1850,Fulton,Kentucky,42,4446
1850,Gallatin,Kentucky,42,5137
1850,Garrard,Kentucky,42,10237
1850,Grant,Kentucky,42,6531
1850,Graves,Kentucky,42,11397
1850,Grayson,Kentucky,42,6837
1850,Green,Kentucky,42,9060
1850,Greenup,Kentucky,42,9654
1850,Hancock,Kentucky,42,3853
1850,Hardin,Kentucky,42,14525
1850,Harlan,Kentucky,42,4268
1850,Harrison,Kentucky,42,13064
1850,Hart,Kentucky,42,9093
1850,Henderson,Kentucky,42,12171
1850,Henry,Kentucky,42,11442
1850,Hickman,Kentucky,42,4791
1850,Hopkins,Kentucky,42,12441
1850,Jefferson,Kentucky,42,59831
1850,Jessamine,Kentucky,42,10249
1850,Johnson,Kentucky,42,3873
1850,Kenton,Kentucky,42,17038
1850,Knox,Kentucky,42,7050
1850,Larue,Kentucky,42,5859
1850,Laurel,Kentucky,42,4145
1850,Lawrence,Kentucky,42,6281
1850,Letcher,Kentucky,42,2512
1850,Lewis,Kentucky,42,7202
1850,Lincoln,Kentucky,42,10093
1850,Livingston,Kentucky,42,6578
1850,Logan,Kentucky,42,16581
1850,Madison,Kentucky,42,15727
1850,Marion,Kentucky,42,11765
1850,Marshall,Kentucky,42,5269
1850,Mason,Kentucky,42,18344
1850,Mccracken,Kentucky,42,6067
1850,Meade,Kentucky,42,7393
1850,Mercer,Kentucky,42,14067
1850,Monroe,Kentucky,42,7756
1850,Montgomery,Kentucky,42,9903
1850,Morgan,Kentucky,42,7620
1850,Muhlenberg,Kentucky,42,9809
1850,Nelson,Kentucky,42,14789
1850,Nicholas,Kentucky,42,10361
1850,Ohio,Kentucky,42,9749
1850,Oldham,Kentucky,42,7629
1850,Owen,Kentucky,42,10444
1850,Owsley,Kentucky,42,3774
1850,Pendleton,Kentucky,42,6774
1850,Perry,Kentucky,42,3092
1850,Pike,Kentucky,42,5365
1850,Pulaski,Kentucky,42,14195
1850,Rockcastle,Kentucky,42,4697
1850,Russell,Kentucky,42,5349
1850,Scott,Kentucky,42,14946
1850,Shelby,Kentucky,42,17095
1850,Simpson,Kentucky,42,7733
1850,Spencer,Kentucky,42,6842
1850,Taylor,Kentucky,42,7250
1850,Todd,Kentucky,42,12268
1850,Trigg,Kentucky,42,10129
1850,Trimble,Kentucky,42,5963
1850,Union,Kentucky,42,9012
1850,Warren,Kentucky,42,15123
1850,Washington,Kentucky,42,12194
1850,Wayne,Kentucky,42,8692
1850,Whitley,Kentucky,42,7447
1850,Woodford,Kentucky,42,12423
1860,Adair,Kentucky,42,9509
1860,Allen,Kentucky,42,9187
1860,Anderson,Kentucky,42,7404
1860,Ballard,Kentucky,42,8692
1860,Barren,Kentucky,42,16665
1860,Bath,Kentucky,42,12113
1860,Boone,Kentucky,42,11196
1860,Bourbon,Kentucky,42,14860
1860,Boyd,Kentucky,42,6044
1860,Boyle,Kentucky,42,9304
1860,Bracken,Kentucky,42,11021
1860,Breathitt,Kentucky,42,4980
1860,Breckinridge,Kentucky,42,13236
1860,Bullitt,Kentucky,42,7289
1860,Butler,Kentucky,42,7927
1860,Caldwell,Kentucky,42,9318
1860,Calloway,Kentucky,42,9915
1860,Campbell,Kentucky,42,20909
1860,Carroll,Kentucky,42,6578
1860,Carter,Kentucky,42,8516
1860,Casey,Kentucky,42,6466
1860,Christian,Kentucky,42,21627
1860,Clark,Kentucky,42,11484
1860,Clay,Kentucky,42,6652
1860,Clinton,Kentucky,42,5781
1860,Crittenden,Kentucky,42,8796
1860,Cumberland,Kentucky,42,7340
1860,Daviess,Kentucky,42,15549
1860,Edmonson,Kentucky,42,4645
1860,Estill,Kentucky,42,6886
1860,Fayette,Kentucky,42,22599
1860,Fleming,Kentucky,42,12489
1860,Floyd,Kentucky,42,6388
1860,Franklin,Kentucky,42,12694
1860,Fulton,Kentucky,42,5317
1860,Gallatin,Kentucky,42,5056
1860,Garrard,Kentucky,42,10531
1860,Grant,Kentucky,42,8356
1860,Graves,Kentucky,42,16233
1860,Grayson,Kentucky,42,7982
1860,Green,Kentucky,42,8806
1860,Greenup,Kentucky,42,8760
1860,Hancock,Kentucky,42,6213
1860,Hardin,Kentucky,42,15189
1860,Harlan,Kentucky,42,5494
1860,Harrison,Kentucky,42,13779
1860,Hart,Kentucky,42,10348
1860,Henderson,Kentucky,42,14262
1860,Henry,Kentucky,42,11949
1860,Hickman,Kentucky,42,7008
1860,Hopkins,Kentucky,42,11875
1860,Jackson,Kentucky,42,3087
1860,Jefferson,Kentucky,42,89404
1860,Jessamine,Kentucky,42,9465
1860,Johnson,Kentucky,42,5306
1860,Kenton,Kentucky,42,25467
1860,Knox,Kentucky,42,7707
1860,Larue,Kentucky,42,6891
1860,Laurel,Kentucky,42,5488
1860,Lawrence,Kentucky,42,7601
1860,Letcher,Kentucky,42,3904
1860,Lewis,Kentucky,42,8361
1860,Lincoln,Kentucky,42,10647
1860,Livingston,Kentucky,42,7213
1860,Logan,Kentucky,42,19021
1860,Lyon,Kentucky,42,5307
1860,Madison,Kentucky,42,17207
1860,Magoffin,Kentucky,42,3485
1860,Marion,Kentucky,42,12593
1860,Marshall,Kentucky,42,6982
1860,Mason,Kentucky,42,18222
1860,Mccracken,Kentucky,42,10360
1860,Mclean,Kentucky,42,6144
1860,Meade,Kentucky,42,8898
1860,Mercer,Kentucky,42,13700
1860,Metcalfe,Kentucky,42,7745
1860,Monroe,Kentucky,42,8551
1860,Montgomery,Kentucky,42,7859
1860,Morgan,Kentucky,42,9237
1860,Muhlenberg,Kentucky,42,10725
1860,Nelson,Kentucky,42,15799
1860,Nicholas,Kentucky,42,11030
1860,Ohio,Kentucky,42,12209
1860,Oldham,Kentucky,42,7283
1860,Owen,Kentucky,42,12719
1860,Owsley,Kentucky,42,5335
1860,Pendleton,Kentucky,42,10443
1860,Perry,Kentucky,42,3950
1860,Pike,Kentucky,42,7384
1860,Powell,Kentucky,42,2257
1860,Pulaski,Kentucky,42,17201
1860,Rockcastle,Kentucky,42,5343
1860,Rowan,Kentucky,42,2282
1860,Russell,Kentucky,42,6024
1860,Scott,Kentucky,42,14417
1860,Shelby,Kentucky,42,16433
1860,Simpson,Kentucky,42,8146
1860,Spencer,Kentucky,42,6188
1860,Taylor,Kentucky,42,7481
1860,Todd,Kentucky,42,11575
1860,Trigg,Kentucky,42,11051
1860,Trimble,Kentucky,42,5880
1860,Union,Kentucky,42,12791
1860,Warren,Kentucky,42,17320
1860,Washington,Kentucky,42,11575
1860,Wayne,Kentucky,42,10259
1860,Webster,Kentucky,42,7533
1860,Whitley,Kentucky,42,7762
1860,Woodford,Kentucky,42,11219
1870,Adair,Kentucky,42,11065
1870,Allen,Kentucky,42,10296
1870,Anderson,Kentucky,42,5449
1870,Ballard,Kentucky,42,12576
1870,Barren,Kentucky,42,17780
1870,Bath,Kentucky,42,10145
1870,Boone,Kentucky,42,10696
1870,Bourbon,Kentucky,42,14863
1870,Boyd,Kentucky,42,8573
1870,Boyle,Kentucky,42,9515
1870,Bracken,Kentucky,42,11409
1870,Breathitt,Kentucky,42,5672
1870,Breckinridge,Kentucky,42,13440
1870,Bullitt,Kentucky,42,7781
1870,Butler,Kentucky,42,9404
1870,Caldwell,Kentucky,42,10826
1870,Calloway,Kentucky,42,9410
1870,Campbell,Kentucky,42,27406
1870,Carroll,Kentucky,42,6189
1870,Carter,Kentucky,42,7509
1870,Casey,Kentucky,42,8884
1870,Christian,Kentucky,42,23227
1870,Clark,Kentucky,42,10882
1870,Clay,Kentucky,42,8297
1870,Clinton,Kentucky,42,6497
1870,Crittenden,Kentucky,42,9381
1870,Cumberland,Kentucky,42,7690
1870,Daviess,Kentucky,42,20714
1870,Edmonson,Kentucky,42,4459
1870,Elliott,Kentucky,42,4433
1870,Estill,Kentucky,42,9198
1870,Fayette,Kentucky,42,26656
1870,Fleming,Kentucky,42,13398
1870,Floyd,Kentucky,42,7877
1870,Franklin,Kentucky,42,15300
1870,Fulton,Kentucky,42,6161
1870,Gallatin,Kentucky,42,5074
1870,Garrard,Kentucky,42,10376
1870,Grant,Kentucky,42,9529
1870,Graves,Kentucky,42,19398
1870,Grayson,Kentucky,42,11580
1870,Green,Kentucky,42,9379
1870,Greenup,Kentucky,42,11463
1870,Hancock,Kentucky,42,6591
1870,Hardin,Kentucky,42,15705
1870,Harlan,Kentucky,42,4415
1870,Harrison,Kentucky,42,12993
1870,Hart,Kentucky,42,13687
1870,Henderson,Kentucky,42,18457
1870,Henry,Kentucky,42,11066
1870,Hickman,Kentucky,42,8453
1870,Hopkins,Kentucky,42,13827
1870,Jackson,Kentucky,42,4547
1870,Jefferson,Kentucky,42,118953
1870,Jessamine,Kentucky,42,8638
1870,Johnson,Kentucky,42,7494
1870,Josh Bell,Kentucky,42,3731
1870,Kenton,Kentucky,42,36096
1870,Knox,Kentucky,42,8294
1870,Larue,Kentucky,42,8235
1870,Laurel,Kentucky,42,6016
1870,Lawrence,Kentucky,42,8497
1870,Lee,Kentucky,42,3055
1870,Letcher,Kentucky,42,4608
1870,Lewis,Kentucky,42,9115
1870,Lincoln,Kentucky,42,10947
1870,Livingston,Kentucky,42,8200
1870,Logan,Kentucky,42,20429
1870,Lyon,Kentucky,42,6233
1870,Madison,Kentucky,42,19543
1870,Magoffin,Kentucky,42,4684
1870,Marion,Kentucky,42,12838
1870,Marshall,Kentucky,42,9455
1870,Mason,Kentucky,42,18126
1870,Mccracken,Kentucky,42,13988
1870,Mclean,Kentucky,42,7614
1870,Meade,Kentucky,42,9485
1870,Menifee,Kentucky,42,1986
1870,Mercer,Kentucky,42,13144
1870,Metcalfe,Kentucky,42,7934
1870,Monroe,Kentucky,42,9231
1870,Montgomery,Kentucky,42,7557
1870,Morgan,Kentucky,42,5975
1870,Muhlenberg,Kentucky,42,12638
1870,Nelson,Kentucky,42,14804
1870,Nicholas,Kentucky,42,9129
1870,Ohio,Kentucky,42,15561
1870,Oldham,Kentucky,42,9027
1870,Owen,Kentucky,42,14309
1870,Owsley,Kentucky,42,3889
1870,Pendleton,Kentucky,42,14030
1870,Perry,Kentucky,42,4274
1870,Pike,Kentucky,42,9562
1870,Powell,Kentucky,42,2599
1870,Pulaski,Kentucky,42,17670
1870,Robertson,Kentucky,42,5399
1870,Rockcastle,Kentucky,42,7145
1870,Rowan,Kentucky,42,2991
1870,Russell,Kentucky,42,5809
1870,Scott,Kentucky,42,11607
1870,Shelby,Kentucky,42,15733
1870,Simpson,Kentucky,42,9573
1870,Spencer,Kentucky,42,5956
1870,Taylor,Kentucky,42,8226
1870,Todd,Kentucky,42,12612
1870,Trigg,Kentucky,42,13686
1870,Trimble,Kentucky,42,5577
1870,Union,Kentucky,42,13640
1870,Warren,Kentucky,42,21742
1870,Washington,Kentucky,42,12464
1870,Wayne,Kentucky,42,10602
1870,Webster,Kentucky,42,10937
1870,Whitley,Kentucky,42,8278
1870,Wolfe,Kentucky,42,3603
1870,Woodford,Kentucky,42,8240
1880,Adair,Kentucky,42,13078
1880,Allen,Kentucky,42,12089
1880,Anderson,Kentucky,42,9361
1880,Ballard,Kentucky,42,14378
1880,Barren,Kentucky,42,22321
1880,Bath,Kentucky,42,11982
1880,Bell,Kentucky,42,6055
1880,Boone,Kentucky,42,11996
1880,Bourbon,Kentucky,42,15956
1880,Boyd,Kentucky,42,12165
1880,Boyle,Kentucky,42,11930
1880,Bracken,Kentucky,42,13509
1880,Breathitt,Kentucky,42,7742
1880,Breckinridge,Kentucky,42,17486
1880,Bullitt,Kentucky,42,8521
1880,Butler,Kentucky,42,12181
1880,Caldwell,Kentucky,42,11282
1880,Calloway,Kentucky,42,13295
1880,Campbell,Kentucky,42,37440
1880,Carroll,Kentucky,42,8953
1880,Carter,Kentucky,42,12345
1880,Casey,Kentucky,42,10983
1880,Christian,Kentucky,42,31682
1880,Clark,Kentucky,42,12115
1880,Clay,Kentucky,42,10222
1880,Clinton,Kentucky,42,7212
1880,Crittenden,Kentucky,42,11688
1880,Cumberland,Kentucky,42,8894
1880,Daviess,Kentucky,42,27730
1880,Edmonson,Kentucky,42,7222
1880,Elliott,Kentucky,42,6567
1880,Estill,Kentucky,42,9860
1880,Fayette,Kentucky,42,29023
1880,Fleming,Kentucky,42,15221
1880,Floyd,Kentucky,42,10176
1880,Franklin,Kentucky,42,18699
1880,Fulton,Kentucky,42,7977
1880,Gallatin,Kentucky,42,4832
1880,Garrard,Kentucky,42,11704
1880,Grant,Kentucky,42,13083
1880,Graves,Kentucky,42,24138
1880,Grayson,Kentucky,42,15784
1880,Green,Kentucky,42,11871
1880,Greenup,Kentucky,42,13371
1880,Hancock,Kentucky,42,8563
1880,Hardin,Kentucky,42,22564
1880,Harlan,Kentucky,42,5278
1880,Harrison,Kentucky,42,16504
1880,Hart,Kentucky,42,17133
1880,Henderson,Kentucky,42,24515
1880,Henry,Kentucky,42,14492
1880,Hickman,Kentucky,42,10651
1880,Hopkins,Kentucky,42,19122
1880,Jackson,Kentucky,42,6678
1880,Jefferson,Kentucky,42,146010
1880,Jessamine,Kentucky,42,10864
1880,Johnson,Kentucky,42,9155
1880,Josh Bell,Kentucky,42,-2
1880,Kenton,Kentucky,42,43983
1880,Knox,Kentucky,42,10587
1880,Larue,Kentucky,42,9793
1880,Laurel,Kentucky,42,9131
1880,Lawrence,Kentucky,42,13262
1880,Lee,Kentucky,42,4254
1880,Leslie,Kentucky,42,3740
1880,Letcher,Kentucky,42,6601
1880,Lewis,Kentucky,42,13154
1880,Lincoln,Kentucky,42,15080
1880,Livingston,Kentucky,42,9165
1880,Logan,Kentucky,42,24358
1880,Lyon,Kentucky,42,6768
1880,Madison,Kentucky,42,22052
1880,Magoffin,Kentucky,42,6944
1880,Marion,Kentucky,42,14693
1880,Marshall,Kentucky,42,9647
1880,Martin,Kentucky,42,3057
1880,Mason,Kentucky,42,20469
1880,Mccracken,Kentucky,42,16262
1880,Mclean,Kentucky,42,9293
1880,Meade,Kentucky,42,10323
1880,Menifee,Kentucky,42,3755
1880,Mercer,Kentucky,42,14142
1880,Metcalfe,Kentucky,42,9423
1880,Monroe,Kentucky,42,10741
1880,Montgomery,Kentucky,42,10566
1880,Morgan,Kentucky,42,8455
1880,Muhlenberg,Kentucky,42,15098
1880,Nelson,Kentucky,42,16609
1880,Nicholas,Kentucky,42,11869
1880,Ohio,Kentucky,42,19669
1880,Oldham,Kentucky,42,7667
1880,Owen,Kentucky,42,17401
1880,Owsley,Kentucky,42,4942
1880,Pendleton,Kentucky,42,16702
1880,Perry,Kentucky,42,5607
1880,Pike,Kentucky,42,13001
1880,Powell,Kentucky,42,3639
1880,Pulaski,Kentucky,42,21318
1880,Robertson,Kentucky,42,5814
1880,Rockcastle,Kentucky,42,9670
1880,Rowan,Kentucky,42,4420
1880,Russell,Kentucky,42,7591
1880,Scott,Kentucky,42,14965
1880,Shelby,Kentucky,42,16813
1880,Simpson,Kentucky,42,10641
1880,Spencer,Kentucky,42,7040
1880,Taylor,Kentucky,42,9259
1880,Todd,Kentucky,42,15994
1880,Trigg,Kentucky,42,14489
1880,Trimble,Kentucky,42,7171
1880,Union,Kentucky,42,17809
1880,Warren,Kentucky,42,27531
1880,Washington,Kentucky,42,14419
1880,Wayne,Kentucky,42,12512
1880,Webster,Kentucky,42,14246
1880,Whitley,Kentucky,42,12000
1880,Wolfe,Kentucky,42,5638
1880,Woodford,Kentucky,42,11800
1890,Adair,Kentucky,42,13721
1890,Allen,Kentucky,42,13692
1890,Anderson,Kentucky,42,10610
1890,Ballard,Kentucky,42,8390
1890,Barren,Kentucky,42,21490
1890,Bath,Kentucky,42,12813
1890,Bell,Kentucky,42,10312
1890,Boone,Kentucky,42,12246
1890,Bourbon,Kentucky,42,16976
1890,Boyd,Kentucky,42,14033
1890,Boyle,Kentucky,42,12948
1890,Bracken,Kentucky,42,12369
1890,Breathitt,Kentucky,42,8705
1890,Breckinridge,Kentucky,42,18976
1890,Bullitt,Kentucky,42,8291
1890,Butler,Kentucky,42,13956
1890,Caldwell,Kentucky,42,13186
1890,Calloway,Kentucky,42,14675
1890,Campbell,Kentucky,42,44208
1890,Carlisle,Kentucky,42,7612
1890,Carroll,Kentucky,42,9266
1890,Carter,Kentucky,42,17204
1890,Casey,Kentucky,42,11848
1890,Christian,Kentucky,42,34118
1890,Clark,Kentucky,42,15434
1890,Clay,Kentucky,42,12447
1890,Clinton,Kentucky,42,7047
1890,Crittenden,Kentucky,42,13119
1890,Cumberland,Kentucky,42,8452
1890,Daviess,Kentucky,42,33120
1890,Edmonson,Kentucky,42,8005
1890,Elliott,Kentucky,42,9214
1890,Estill,Kentucky,42,10836
1890,Fayette,Kentucky,42,35698
1890,Fleming,Kentucky,42,16078
1890,Floyd,Kentucky,42,11256
1890,Franklin,Kentucky,42,21267
1890,Fulton,Kentucky,42,10005
1890,Gallatin,Kentucky,42,4611
1890,Garrard,Kentucky,42,11138
1890,Grant,Kentucky,42,12671
1890,Graves,Kentucky,42,28534
1890,Grayson,Kentucky,42,18688
1890,Green,Kentucky,42,11463
1890,Greenup,Kentucky,42,11911
1890,Hancock,Kentucky,42,9214
1890,Hardin,Kentucky,42,21304
1890,Harlan,Kentucky,42,6197
1890,Harrison,Kentucky,42,16914
1890,Hart,Kentucky,42,16439
1890,Henderson,Kentucky,42,29536
1890,Henry,Kentucky,42,14164
1890,Hickman,Kentucky,42,11637
1890,Hopkins,Kentucky,42,23505
1890,Jackson,Kentucky,42,8261
1890,Jefferson,Kentucky,42,188598
1890,Jessamine,Kentucky,42,11248
1890,Johnson,Kentucky,42,11027
1890,Kenton,Kentucky,42,54161
1890,Knott,Kentucky,42,5438
1890,Knox,Kentucky,42,13762
1890,Larue,Kentucky,42,9433
1890,Laurel,Kentucky,42,13747
1890,Lawrence,Kentucky,42,17702
1890,Lee,Kentucky,42,6205
1890,Leslie,Kentucky,42,3964
1890,Letcher,Kentucky,42,6920
1890,Lewis,Kentucky,42,14803
1890,Lincoln,Kentucky,42,15962
1890,Livingston,Kentucky,42,9474
1890,Logan,Kentucky,42,23812
1890,Lyon,Kentucky,42,7628
1890,Madison,Kentucky,42,24348
1890,Magoffin,Kentucky,42,9196
1890,Marion,Kentucky,42,15648
1890,Marshall,Kentucky,42,11287
1890,Martin,Kentucky,42,4209
1890,Mason,Kentucky,42,20773
1890,Mccracken,Kentucky,42,21051
1890,Mclean,Kentucky,42,9887
1890,Meade,Kentucky,42,9484
1890,Menifee,Kentucky,42,4666
1890,Mercer,Kentucky,42,15034
1890,Metcalfe,Kentucky,42,9871
1890,Monroe,Kentucky,42,10989
1890,Montgomery,Kentucky,42,12367
1890,Morgan,Kentucky,42,11249
1890,Muhlenberg,Kentucky,42,17955
1890,Nelson,Kentucky,42,16417
1890,Nicholas,Kentucky,42,10764
1890,Ohio,Kentucky,42,22946
1890,Oldham,Kentucky,42,6754
1890,Owen,Kentucky,42,17676
1890,Owsley,Kentucky,42,5975
1890,Pendleton,Kentucky,42,16346
1890,Perry,Kentucky,42,6331
1890,Pike,Kentucky,42,17378
1890,Powell,Kentucky,42,4698
1890,Pulaski,Kentucky,42,25731
1890,Robertson,Kentucky,42,4684
1890,Rockcastle,Kentucky,42,9841
1890,Rowan,Kentucky,42,6129
1890,Russell,Kentucky,42,8136
1890,Scott,Kentucky,42,16546
1890,Shelby,Kentucky,42,16521
1890,Simpson,Kentucky,42,10878
1890,Spencer,Kentucky,42,6760
1890,Taylor,Kentucky,42,9353
1890,Todd,Kentucky,42,16814
1890,Trigg,Kentucky,42,13902
1890,Trimble,Kentucky,42,7140
1890,Union,Kentucky,42,18229
1890,Warren,Kentucky,42,30158
1890,Washington,Kentucky,42,13622
1890,Wayne,Kentucky,42,12852
1890,Webster,Kentucky,42,17196
1890,Whitley,Kentucky,42,17590
1890,Wolfe,Kentucky,42,7180
1890,Woodford,Kentucky,42,12380
1900,Adair,Kentucky,42,14888
1900,Allen,Kentucky,42,14657
1900,Anderson,Kentucky,42,10051
1900,Ballard,Kentucky,42,10761
1900,Barren,Kentucky,42,23197
1900,Bath,Kentucky,42,14734
1900,Bell,Kentucky,42,15701
1900,Boone,Kentucky,42,11170
1900,Bourbon,Kentucky,42,18069
1900,Boyd,Kentucky,42,18834
1900,Boyle,Kentucky,42,13817
1900,Bracken,Kentucky,42,12137
1900,Breathitt,Kentucky,42,14322
1900,Breckinridge,Kentucky,42,20534
1900,Bullitt,Kentucky,42,9602
1900,Butler,Kentucky,42,15896
1900,Caldwell,Kentucky,42,14510
1900,Calloway,Kentucky,42,17633
1900,Campbell,Kentucky,42,54223
1900,Carlisle,Kentucky,42,10195
1900,Carroll,Kentucky,42,9825
1900,Carter,Kentucky,42,20228
1900,Casey,Kentucky,42,15144
1900,Christian,Kentucky,42,37962
1900,Clark,Kentucky,42,16694
1900,Clay,Kentucky,42,15364
1900,Clinton,Kentucky,42,7871
1900,Crittenden,Kentucky,42,15191
1900,Cumberland,Kentucky,42,8962
1900,Daviess,Kentucky,42,38667
1900,Edmonson,Kentucky,42,10080
1900,Elliott,Kentucky,42,10387
1900,Estill,Kentucky,42,11669
1900,Fayette,Kentucky,42,42071
1900,Fleming,Kentucky,42,17074
1900,Floyd,Kentucky,42,15552
1900,Franklin,Kentucky,42,20852
1900,Fulton,Kentucky,42,11546
1900,Gallatin,Kentucky,42,5163
1900,Garrard,Kentucky,42,12042
1900,Grant,Kentucky,42,13239
1900,Graves,Kentucky,42,33204
1900,Grayson,Kentucky,42,19878
1900,Green,Kentucky,42,12255
1900,Greenup,Kentucky,42,15432
1900,Hancock,Kentucky,42,8914
1900,Hardin,Kentucky,42,22937
1900,Harlan,Kentucky,42,9838
1900,Harrison,Kentucky,42,18570
1900,Hart,Kentucky,42,18390
1900,Henderson,Kentucky,42,32907
1900,Henry,Kentucky,42,14620
1900,Hickman,Kentucky,42,11745
1900,Hopkins,Kentucky,42,30995
1900,Jackson,Kentucky,42,10561
1900,Jefferson,Kentucky,42,232549
1900,Jessamine,Kentucky,42,11925
1900,Johnson,Kentucky,42,13730
1900,Kenton,Kentucky,42,63591
1900,Knott,Kentucky,42,8704
1900,Knox,Kentucky,42,17372
1900,Larue,Kentucky,42,10764
1900,Laurel,Kentucky,42,17592
1900,Lawrence,Kentucky,42,19612
1900,Lee,Kentucky,42,7988
1900,Leslie,Kentucky,42,6753
1900,Letcher,Kentucky,42,9172
1900,Lewis,Kentucky,42,17868
1900,Lincoln,Kentucky,42,17059
1900,Livingston,Kentucky,42,11354
1900,Logan,Kentucky,42,25994
1900,Lyon,Kentucky,42,9319
1900,Madison,Kentucky,42,25607
1900,Magoffin,Kentucky,42,12006
1900,Marion,Kentucky,42,16290
1900,Marshall,Kentucky,42,13692
1900,Martin,Kentucky,42,5780
1900,Mason,Kentucky,42,20446
1900,Mccracken,Kentucky,42,28733
1900,Mclean,Kentucky,42,12448
1900,Meade,Kentucky,42,10533
1900,Menifee,Kentucky,42,6818
1900,Mercer,Kentucky,42,14426
1900,Metcalfe,Kentucky,42,9988
1900,Monroe,Kentucky,42,13053
1900,Montgomery,Kentucky,42,12834
1900,Morgan,Kentucky,42,12792
1900,Muhlenberg,Kentucky,42,20741
1900,Nelson,Kentucky,42,16587
1900,Nicholas,Kentucky,42,11952
1900,Ohio,Kentucky,42,27287
1900,Oldham,Kentucky,42,7078
1900,Owen,Kentucky,42,17553
1900,Owsley,Kentucky,42,6874
1900,Pendleton,Kentucky,42,14947
1900,Perry,Kentucky,42,8276
1900,Pike,Kentucky,42,22686
1900,Powell,Kentucky,42,6443
1900,Pulaski,Kentucky,42,31293
1900,Robertson,Kentucky,42,4900
1900,Rockcastle,Kentucky,42,12416
1900,Rowan,Kentucky,42,8277
1900,Russell,Kentucky,42,9695
1900,Scott,Kentucky,42,18076
1900,Shelby,Kentucky,42,18340
1900,Simpson,Kentucky,42,11624
1900,Spencer,Kentucky,42,7406
1900,Taylor,Kentucky,42,11075
1900,Todd,Kentucky,42,17371
1900,Trigg,Kentucky,42,14073
1900,Trimble,Kentucky,42,7272
1900,Union,Kentucky,42,21326
1900,Warren,Kentucky,42,29970
1900,Washington,Kentucky,42,14182
1900,Wayne,Kentucky,42,14892
1900,Webster,Kentucky,42,20097
1900,Whitley,Kentucky,42,25015
1900,Wolfe,Kentucky,42,8764
1900,Woodford,Kentucky,42,13134
1820,Ascension,Louisiana,42,3728
1820,Assumption,Louisiana,42,3576
1820,Attakapas,Louisiana,42,12063
1820,Avoyelles,Louisiana,42,2245
1820,Catahoula,Louisiana,42,2287
1820,Concordia,Louisiana,42,2626
1820,East Baton Rouge,Louisiana,42,5220
1820,Iberville,Louisiana,42,4414
1820,Lafourche,Louisiana,42,3755
1820,Natchitoches,Louisiana,42,7486
1820,Opelousas,Louisiana,42,10085
1820,Orleans,Louisiana,42,41351
1820,Ouachita,Louisiana,42,2896
1820,Plaquemines,Louisiana,42,2354
1820,Pointe Coupee,Louisiana,42,4912
1820,Rapides,Louisiana,42,6065
1820,St Bernard,Louisiana,42,2635
1820,St Charles,Louisiana,42,3862
1820,St Helena,Louisiana,42,3026
1820,St James,Louisiana,42,5660
1820,St John The Bapti,Louisiana,42,3854
1820,St Tammany,Louisiana,42,1723
1820,Washington,Louisiana,42,2517
1820,West Baton Rouge,Louisiana,42,2335
1820,West Feliciana,Louisiana,42,12732
