County-Level Results For 1880

county,state,population
Sumner,Kansas,20812
Sumner,Mississippi,9534
Sumner,Tennessee,23625
Sumter,South Carolina,37037
Sumter,Georgia,18239
Sumter,Florida,4686
Sumter,Alabama,28728
Sunflower,Mississippi,4661
Surry,Virginia,7391
Surry,North Carolina,15302
Susquehanna,Pennsylvania,40354
Sussex,New Jersey,23539
Sussex,Virginia,10062
Sussex,Delaware,36018
Sutter,California,5159
Suwannee,Florida,7161
Swain,North Carolina,3784
Swift,Minnesota,7473
Swisher,Texas,4
Switzerland,Indiana,13336
Talbot,Maryland,19065
Talbot,Georgia,14115
Taliaferro,Georgia,7034
Talladega,Alabama,23360
Tallahatchie,Mississippi,10926
Tallapoosa,Alabama,23401
Tama,Iowa,21585
Taney,Missouri,5599
Tangipahoa,Louisiana,9638
Tarrant,Texas,24671
Tate,Mississippi,18721
Tattnall,Georgia,6988
Taylor,Texas,1736
Taylor,Georgia,8597
Taylor,Nebraska,-2
Taylor,Wisconsin,2311
Taylor,Iowa,15635
Taylor,West Virginia,11455
Taylor,Florida,2279
Taylor,Kentucky,9259
Tazewell,Illinois,29666
Tazewell,Virginia,12861
Tehama,California,9301
Telfair,Georgia,4828
Tensas,Louisiana,17815
Terrebonne,Louisiana,17957
Terrell,Georgia,10451
Terry,Texas,N/a
Texas,Missouri,12206
Thayer,Nebraska,6113
Thomas,Kansas,161
Thomas,Georgia,20597
Throckmorton,Texas,711
Tillamook,Oregon,970
Tioga,Pennsylvania,45814
Tioga,New York,32673
Tippah,Mississippi,12867
Tippecanoe,Indiana,35966
Tipton,Tennessee,21033
Tipton,Indiana,14407
Tishomingo,Mississippi,8774
Titus,Texas,5959
Todd,Minnesota,6133
Todd,Kentucky,15994
Tolland,Connecticut,24112
Tom Green,Texas,3615
Tompkins,New York,34445
Towns,Georgia,3261
Transylvania,North Carolina,5340
Traverse,Minnesota,1507
Travis,Texas,27028
Trego,Kansas,2535
Trempealeau,Wisconsin,17189
Trigg,Kentucky,14489
Trimble,Kentucky,7171
Trinity,California,4999
Trinity,Texas,4915
Troup,Georgia,20565
Trousdale,Tennessee,6646
Trumbull,Ohio,44880
Tucker,West Virginia,3151
Tulare,California,11281
Tunica,Mississippi,8461
Tuolumne,California,7848
Tuscaloosa,Alabama,24957
Tuscarawas,Ohio,40198
Tuscola,Michigan,25738
Twiggs,Georgia,8918
Tyler,Texas,5825
Tyler,West Virginia,11073
Tyrrell,North Carolina,4545
Ulster,New York,85838
Umatilla,Oregon,9607
Unicoi,Tennessee,3645
Union,Pennsylvania,16905
Union,Arkansas,13419
Union,Iowa,14980
Union,Ohio,22375
Union,South Carolina,24080
Union,Louisiana,13526
Union,Indiana,7673
Union,Tennessee,10260
Union,North Carolina,18056
Union,Oregon,6650
Union,Illinois,18102
Union,Mississippi,13030
Union,Kentucky,17809
Union,Georgia,6431
Union,New Jersey,55571
Upshur,Texas,10266
Upshur,West Virginia,10249
Upson,Georgia,12400
Uvalde,Texas,2541
Valley,Nebraska,2324
Van Buren,Tennessee,2933
Van Buren,Arkansas,9565
Van Buren,Michigan,30807
Van Buren,Iowa,17043
Van Wert,Ohio,23028
Van Zandt,Texas,12619
Vanderburgh,Indiana,42193
Venango,Pennsylvania,43670
Ventura,California,5073
Vermilion,Illinois,41588
Vermillion,Louisiana,8728
Vermillion,Indiana,12025
Vernon,Louisiana,5160
Vernon,Missouri,19369
Vernon/bad Ax,Wisconsin,23235
Victoria,Texas,6289
Vigo,Indiana,45658
Vinton,Ohio,17223
Volusia,Florida,3294
Wabash,Indiana,25241
Wabash,Illinois,9945
Wabasha,Minnesota,18206
Wabaunsee,Kansas,8756
Wadena,Minnesota,2080
Wake,North Carolina,47939
Wakulla,Florida,2723
Waldo,Maine,32463
Walker,Georgia,11056
Walker,Alabama,9479
Walker,Texas,12024
Wallace,Kansas,686
Waller,Texas,9024
Walton,Georgia,15622
Walton,Florida,4201
Walworth,Wisconsin,26249
Wapello,Iowa,25285
Ware,Georgia,4159
Warren,Iowa,19578
Warren,Kentucky,27531
Warren,Indiana,11497
Warren,Ohio,28392
Warren,Virginia,7399
Warren,Mississippi,31238
Warren,Missouri,10806
Warren,Tennessee,14079
Warren,Pennsylvania,27981
Warren,North Carolina,22619
Warren,Illinois,22933
Warren,New Jersey,36589
Warren,Georgia,10885
Warren,New York,25179
Warrick,Indiana,20162
Warwick,Virginia,2258
Wasco,Oregon,11120
Waseca,Minnesota,12385
Washington,Oregon,7082
Washington,Arkansas,23844
Washington,Ohio,43244
Washington,Alabama,4538
Washington,New York,47871
Washington,Minnesota,19563
Washington,Kentucky,14419
Washington,Vermont,25404
Washington,Pennsylvania,55418
Washington,Mississippi,25367
Washington,Florida,4089
Washington,Rhode Island,22495
Washington,Iowa,20374
Washington,Louisiana,5190
Washington,Kansas,14910
Washington,Georgia,21964
Washington,Nebraska,8631
Washington,Tennessee,16181
Washington,North Carolina,8928
Washington,Maryland,38561
Washington,Virginia,25203
Washington,Indiana,18955
Washington,Illinois,21112
Washington,Texas,27565
Washington,Maine,44484
Washington,Wisconsin,23442
Washington,Missouri,12896
Washoe,Nevada,5664
Washtenaw,Michigan,41848
Watauga,North Carolina,8160
Watonwan,Minnesota,5104
Waukesha,Wisconsin,28957
Waupaca,Wisconsin,20955
Waushara,Wisconsin,12687
Wayne,Pennsylvania,33513
Wayne,Indiana,38613
Wayne,Illinois,21291
Wayne,New York,51700
Wayne,Tennessee,11301
Wayne,North Carolina,24951
Wayne,Iowa,16127
Wayne,Nebraska,813
Wayne,Georgia,5980
Wayne,Ohio,40076
Wayne,West Virginia,14739
Wayne,Missouri,9096
Wayne,Michigan,166444
Wayne,Mississippi,8741
Wayne,Kentucky,12512
Weakley,Tennessee,24538
Webb,Texas,5273
Webster,Louisiana,10005
Webster,Missouri,12175
Webster,Iowa,15951
Webster,Nebraska,7104
Webster,West Virginia,3207
Webster,Kentucky,14246
Webster,Georgia,5237
Weld,Colorado,5646
Wells,Indiana,18442
West Baton Rouge,Louisiana,7667
West Carroll,Louisiana,2776
West Feliciana,Louisiana,12809
Westchester,New York,108988
Westmoreland,Virginia,8846
Westmoreland,Pennsylvania,78036
Wetzel,West Virginia,13896
Wexford,Michigan,6815
Wharton,Texas,4549
Wheeler,Nebraska,644
Wheeler,Texas,512
White,Georgia,5341
White,Illinois,23087
White,Tennessee,11176
White,Indiana,13795
White,Arkansas,17794
White Pine,Nevada,2682
Whiteside,Illinois,30885
Whitfield,Georgia,11900
Whitley,Indiana,16941
Whitley,Kentucky,12000
Wichita,Texas,433
Wichita,Kansas,14
Wicomico,Maryland,18016
Wilbarger,Texas,126
Wilcox,Georgia,3109
Wilcox,Alabama,31828
Wilkes,North Carolina,19181
Wilkes,Georgia,15985
Wilkin/toombs,Minnesota,1906
Wilkinson,Georgia,12061
Wilkinson,Mississippi,17815
Will,Illinois,53422
Williams,Ohio,23821
Williamsburg,South Carolina,24110
Williamson,Illinois,19324
Williamson,Texas,15155
Williamson,Tennessee,28313
Wilson,Tennessee,28747
Wilson,Texas,7118
Wilson,North Carolina,16064
Wilson,Kansas,13775
Windham,Connecticut,43856
Windham,Vermont,26763
Windsor,Vermont,35196
Winn,Louisiana,5846
Winnebago,Illinois,30505
Winnebago,Wisconsin,42740
Winnebago,Iowa,4917
Winneshiek,Iowa,23938
Winona,Minnesota,27197
Winston,Mississippi,10087
Winston/hancock,Alabama,4253
Wirt,West Virginia,7104
Wise,Texas,16601
Wise,Virginia,7772
Wolfe,Kentucky,5638
Wood,Wisconsin,8981
Wood,Texas,11212
Wood,Ohio,34022
Wood,West Virginia,25006
Woodbury,Iowa,14996
Woodford,Kentucky,11800
Woodford,Illinois,21620
Woodruff,Arkansas,8646
Woodson,Kansas,6535
Worcester,Maryland,19539
Worcester,Massachusetts,226897
Worth,Georgia,5892
Worth,Iowa,7953
Worth,Missouri,8203
Wright,Missouri,9712
Wright,Iowa,5062
Wright,Minnesota,18104
Wyandot,Ohio,22395
Wyandotte,Kansas,19143
Wyoming,Pennsylvania,15598
Wyoming,New York,30907
Wyoming,West Virginia,4322
Wythe,Virginia,14318
Yadkin,North Carolina,12420
Yalobusha,Mississippi,15649
Yamhill,Oregon,7945
Yancey,North Carolina,7694
Yates,New York,21087
Yazoo,Mississippi,33845
Yell,Arkansas,13852
Yellow Medicine,Minnesota,5884
Yoakum,Texas,N/a
Yolo,California,11772
York,Maine,62257
York,South Carolina,30713
York,Virginia,7349
York,Pennsylvania,87841
York,Nebraska,11170
Young,Texas,4726
Yuba,California,11284
Zapata,Texas,3636
Zavala,Texas,410
